date,sector,compra,compra_pc,venda,net,net_pc
2011-05-26,Invest Institucional Nacional,88377,38.14,0,88377,38.14
2011-05-26,Investidores Não Residentes,3138,1.35,0,3138,1.35
2011-05-27,Banco Central,0,0,227790,-227790,-98.3
2011-05-27,Bancos,140225,60.51,3950,136275,58.809999999999995
2011-05-27,Invest Institucional Nacional,88377,38.14,0,88377,38.14
2011-05-27,Investidores Não Residentes,3138,1.35,0,3138,1.35
2011-05-30,Banco Central,0,0,227790,-227790,-98.3
2011-05-30,Bancos,140225,60.51,3950,136275,58.809999999999995
2011-05-30,Invest Institucional Nacional,88377,38.14,0,88377,38.14
2011-05-30,Investidores Não Residentes,3138,1.35,0,3138,1.35
2011-05-31,Banco Central,0,0,227790,-227790,-98.3
2011-05-31,Bancos,140225,60.51,3950,136275,58.809999999999995
2011-05-31,Invest Institucional Nacional,88377,38.14,0,88377,38.14
2011-05-31,Investidores Não Residentes,3138,1.35,0,3138,1.35
2011-06-01,Banco Central,0,0,194690,-194690,-98.01
2011-06-01,Bancos,119075,59.95,3950,115125,57.96
2011-06-01,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-01,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-02,Banco Central,0,0,194690,-194690,-98.01
2011-06-02,Bancos,119075,59.95,3950,115125,57.96
2011-06-02,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-02,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-03,Banco Central,0,0,194690,-194690,-98.01
2011-06-03,Bancos,119075,59.95,3950,115125,57.96
2011-06-03,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-03,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-06,Banco Central,0,0,194690,-194690,-98.01
2011-06-06,Bancos,119075,59.95,3950,115125,57.96
2011-06-06,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-06,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-07,Banco Central,0,0,194690,-194690,-98.01
2011-06-07,Bancos,119075,59.95,3950,115125,57.96
2011-06-07,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-07,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-08,Banco Central,0,0,194690,-194690,-98.01
2011-06-08,Bancos,119075,59.95,3950,115125,57.96
2011-06-08,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-08,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-09,Banco Central,0,0,194690,-194690,-98.01
2011-06-09,Bancos,119075,59.95,3950,115125,57.96
2011-06-09,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-09,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-10,Banco Central,0,0,194690,-194690,-98.01
2011-06-10,Bancos,119075,59.95,3950,115125,57.96
2011-06-10,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-10,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-13,Banco Central,0,0,194690,-194690,-98.01
2011-06-13,Bancos,119075,59.95,3950,115125,57.96
2011-06-13,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-13,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-14,Banco Central,0,0,194690,-194690,-98.01
2011-06-14,Bancos,119075,59.95,3950,115125,57.96
2011-06-14,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-14,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-15,Banco Central,0,0,194690,-194690,-98.01
2011-06-15,Bancos,119075,59.95,3950,115125,57.96
2011-06-15,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-15,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-16,Banco Central,0,0,194690,-194690,-98.01
2011-06-16,Bancos,119075,59.95,3950,115125,57.96
2011-06-16,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-16,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-17,Banco Central,0,0,194690,-194690,-98.01
2011-06-17,Bancos,119075,59.95,3950,115125,57.96
2011-06-17,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-17,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-20,Banco Central,0,0,194690,-194690,-98.01
2011-06-20,Bancos,119075,59.95,3950,115125,57.96
2011-06-20,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-20,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-21,Banco Central,0,0,194690,-194690,-98.01
2011-06-21,Bancos,119075,59.95,3950,115125,57.96
2011-06-21,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-21,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-22,Banco Central,0,0,194690,-194690,-98.01
2011-06-22,Bancos,119075,59.95,3950,115125,57.96
2011-06-22,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-22,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-24,Banco Central,0,0,194690,-194690,-98.01
2011-06-24,Bancos,119075,59.95,3950,115125,57.96
2011-06-24,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-24,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-27,Banco Central,0,0,194690,-194690,-98.01
2011-06-27,Bancos,119075,59.95,3950,115125,57.96
2011-06-27,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-27,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-28,Banco Central,0,0,194690,-194690,-98.01
2011-06-28,Bancos,119075,59.95,3950,115125,57.96
2011-06-28,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-28,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-29,Banco Central,0,0,194690,-194690,-98.01
2011-06-29,Bancos,119075,59.95,3950,115125,57.96
2011-06-29,Invest Institucional Nacional,76832,38.68,0,76832,38.68
2011-06-29,Investidores Não Residentes,2733,1.38,0,2733,1.38
2011-06-30,Banco Central,0,0,194690,-194690,-92.87
2011-06-30,Bancos,115075,54.89,14950,100125,47.76
2011-06-30,Invest Institucional Nacional,91832,43.8,0,91832,43.8
2011-06-30,Investidores Não Residentes,2733,1.3,0,2733,1.3
2011-07-01,Banco Central,0,0,185790,-185790,-97.92
2011-07-01,Bancos,121175,63.86,3950,117225,61.78
2011-07-01,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-01,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-04,Banco Central,0,0,185790,-185790,-97.92
2011-07-04,Bancos,121175,63.86,3950,117225,61.78
2011-07-04,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-04,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-05,Banco Central,0,0,185790,-185790,-97.92
2011-07-05,Bancos,121175,63.86,3950,117225,61.78
2011-07-05,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-05,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-06,Banco Central,0,0,185790,-185790,-97.92
2011-07-06,Bancos,121175,63.86,3950,117225,61.78
2011-07-06,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-06,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-07,Banco Central,0,0,185790,-185790,-97.92
2011-07-07,Bancos,121175,63.86,3950,117225,61.78
2011-07-07,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-07,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-08,Banco Central,0,0,185790,-185790,-97.92
2011-07-08,Bancos,121175,63.86,3950,117225,61.78
2011-07-08,Invest Institucional Nacional,65955,34.76,0,65955,34.76
2011-07-08,Investidores Não Residentes,2610,1.38,0,2610,1.38
2011-07-11,Banco Central,0,0,195640,-195640,-98.02
2011-07-11,Bancos,129675,64.97,3950,125725,62.99
2011-07-11,Invest Institucional Nacional,67305,33.72,0,67305,33.72
2011-07-11,Investidores Não Residentes,2610,1.31,0,2610,1.31
2011-07-12,Banco Central,0,0,195640,-195640,-98.02
2011-07-12,Bancos,129675,64.97,3950,125725,62.99
2011-07-12,Invest Institucional Nacional,67305,33.72,0,67305,33.72
2011-07-12,Investidores Não Residentes,2610,1.31,0,2610,1.31
2011-07-13,Banco Central,0,0,195640,-195640,-98.02
2011-07-13,Bancos,129675,64.97,3950,125725,62.99
2011-07-13,Invest Institucional Nacional,67305,33.72,0,67305,33.72
2011-07-13,Investidores Não Residentes,2610,1.31,0,2610,1.31
2011-07-14,Banco Central,0,0,207090,-207090,-98.13
2011-07-14,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-14,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-14,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-15,Banco Central,0,0,207090,-207090,-98.13
2011-07-15,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-15,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-15,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-18,Banco Central,0,0,207090,-207090,-98.13
2011-07-18,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-18,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-18,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-19,Banco Central,0,0,207090,-207090,-98.13
2011-07-19,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-19,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-19,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-20,Banco Central,0,0,207090,-207090,-98.13
2011-07-20,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-20,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-20,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-21,Banco Central,0,0,207090,-207090,-98.13
2011-07-21,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-21,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-21,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-22,Banco Central,0,0,207090,-207090,-98.13
2011-07-22,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-22,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-22,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-25,Banco Central,0,0,207090,-207090,-98.13
2011-07-25,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-25,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-25,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-26,Banco Central,0,0,207090,-207090,-98.13
2011-07-26,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-26,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-26,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-27,Banco Central,0,0,207090,-207090,-98.13
2011-07-27,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-27,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-27,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-28,Banco Central,0,0,207090,-207090,-98.13
2011-07-28,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-28,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-28,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-07-29,Banco Central,0,0,207090,-207090,-98.13
2011-07-29,Bancos,134575,63.77,3950,130625,61.900000000000006
2011-07-29,Invest Institucional Nacional,73690,34.92,0,73690,34.92
2011-07-29,Investidores Não Residentes,2775,1.31,0,2775,1.31
2011-08-01,Banco Central,0,0,191290,-191290,-97.98
2011-08-01,Bancos,130575,66.88,3950,126625,64.86
2011-08-01,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-01,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-02,Banco Central,0,0,191290,-191290,-97.98
2011-08-02,Bancos,130575,66.88,3950,126625,64.86
2011-08-02,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-02,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-03,Banco Central,0,0,191290,-191290,-97.98
2011-08-03,Bancos,130575,66.88,3950,126625,64.86
2011-08-03,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-03,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-04,Banco Central,0,0,191290,-191290,-97.98
2011-08-04,Bancos,130575,66.88,3950,126625,64.86
2011-08-04,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-04,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-05,Banco Central,0,0,191290,-191290,-97.98
2011-08-05,Bancos,130575,66.88,3950,126625,64.86
2011-08-05,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-05,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-08,Banco Central,0,0,191290,-191290,-97.98
2011-08-08,Bancos,130575,66.88,3950,126625,64.86
2011-08-08,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-08,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-09,Banco Central,0,0,191290,-191290,-97.98
2011-08-09,Bancos,130575,66.88,3950,126625,64.86
2011-08-09,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-09,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-10,Banco Central,0,0,191290,-191290,-97.98
2011-08-10,Bancos,130575,66.88,3950,126625,64.86
2011-08-10,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-10,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-11,Banco Central,0,0,191290,-191290,-97.98
2011-08-11,Bancos,130575,66.88,3950,126625,64.86
2011-08-11,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-11,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-12,Banco Central,0,0,191290,-191290,-97.98
2011-08-12,Bancos,130575,66.88,3950,126625,64.86
2011-08-12,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-12,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-15,Banco Central,0,0,191290,-191290,-97.98
2011-08-15,Bancos,130575,66.88,3950,126625,64.86
2011-08-15,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-15,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-16,Banco Central,0,0,191290,-191290,-97.98
2011-08-16,Bancos,130575,66.88,3950,126625,64.86
2011-08-16,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-16,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-17,Banco Central,0,0,191290,-191290,-97.98
2011-08-17,Bancos,130575,66.88,3950,126625,64.86
2011-08-17,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-17,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-18,Banco Central,0,0,191290,-191290,-97.98
2011-08-18,Bancos,130575,66.88,3950,126625,64.86
2011-08-18,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-18,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-19,Banco Central,0,0,191290,-191290,-97.98
2011-08-19,Bancos,130575,66.88,3950,126625,64.86
2011-08-19,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-19,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-22,Banco Central,0,0,191290,-191290,-97.98
2011-08-22,Bancos,130575,66.88,3950,126625,64.86
2011-08-22,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-22,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-23,Banco Central,0,0,191290,-191290,-97.98
2011-08-23,Bancos,130575,66.88,3950,126625,64.86
2011-08-23,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-23,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-24,Banco Central,0,0,191290,-191290,-97.98
2011-08-24,Bancos,130575,66.88,3950,126625,64.86
2011-08-24,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-24,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-25,Banco Central,0,0,191290,-191290,-97.98
2011-08-25,Bancos,130575,66.88,3950,126625,64.86
2011-08-25,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-25,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-26,Banco Central,0,0,191290,-191290,-97.98
2011-08-26,Bancos,130575,66.88,3950,126625,64.86
2011-08-26,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-26,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-29,Banco Central,0,0,191290,-191290,-97.98
2011-08-29,Bancos,130575,66.88,3950,126625,64.86
2011-08-29,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-29,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-30,Banco Central,0,0,191290,-191290,-97.98
2011-08-30,Bancos,130575,66.88,3950,126625,64.86
2011-08-30,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-30,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-08-31,Banco Central,0,0,191290,-191290,-97.98
2011-08-31,Bancos,130575,66.88,3950,126625,64.86
2011-08-31,Invest Institucional Nacional,61890,31.7,0,61890,31.7
2011-08-31,Investidores Não Residentes,2775,1.42,0,2775,1.42
2011-09-01,Banco Central,0,0,166890,-166890,-97.69
2011-09-01,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-01,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-01,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-02,Banco Central,0,0,166890,-166890,-97.69
2011-09-02,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-02,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-02,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-05,Banco Central,0,0,166890,-166890,-97.69
2011-09-05,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-05,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-05,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-06,Banco Central,0,0,166890,-166890,-97.69
2011-09-06,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-06,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-06,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-08,Banco Central,0,0,166890,-166890,-97.69
2011-09-08,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-08,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-08,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-09,Banco Central,0,0,166890,-166890,-97.69
2011-09-09,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-09,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-09,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-12,Banco Central,0,0,166890,-166890,-97.69
2011-09-12,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-12,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-12,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-13,Banco Central,0,0,166890,-166890,-97.69
2011-09-13,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-13,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-13,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-14,Banco Central,0,0,166890,-166890,-97.69
2011-09-14,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-14,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-14,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-15,Banco Central,0,0,166890,-166890,-97.69
2011-09-15,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-15,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-15,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-16,Banco Central,0,0,166890,-166890,-97.69
2011-09-16,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-16,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-16,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-19,Banco Central,0,0,166890,-166890,-97.69
2011-09-19,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-19,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-19,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-20,Banco Central,0,0,166890,-166890,-97.69
2011-09-20,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-20,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-20,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-21,Banco Central,0,0,166890,-166890,-97.69
2011-09-21,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-21,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-21,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-22,Banco Central,0,0,166890,-166890,-97.69
2011-09-22,Bancos,107175,62.73,3950,103225,60.419999999999995
2011-09-22,Invest Institucional Nacional,60890,35.64,0,60890,35.64
2011-09-22,Investidores Não Residentes,2775,1.62,0,2775,1.62
2011-09-23,Banco Central,0,0,111815,-111815,-71.81
2011-09-23,Bancos,98735,63.41,40510,58225,37.39
2011-09-23,Invest Institucional Nacional,54202,34.81,3387,50815,32.63
2011-09-23,Investidores Não Residentes,2775,1.78,0,2775,1.78
2011-09-26,Banco Central,0,0,111815,-111815,-71.81
2011-09-26,Bancos,98735,63.41,40510,58225,37.39
2011-09-26,Invest Institucional Nacional,54202,34.81,3387,50815,32.63
2011-09-26,Investidores Não Residentes,2775,1.78,0,2775,1.78
2011-09-27,Banco Central,0,0,111815,-111815,-72.27
2011-09-27,Bancos,97735,63.17,39510,58225,37.63
2011-09-27,Invest Institucional Nacional,54202,35.03,3387,50815,32.84
2011-09-27,Investidores Não Residentes,2775,1.79,0,2775,1.79
2011-09-28,Banco Central,0,0,111815,-111815,-72.27
2011-09-28,Bancos,97735,63.17,39510,58225,37.63
2011-09-28,Invest Institucional Nacional,54202,35.03,3387,50815,32.84
2011-09-28,Investidores Não Residentes,2775,1.79,0,2775,1.79
2011-09-29,Banco Central,0,0,111815,-111815,-72.27
2011-09-29,Bancos,97735,63.17,39510,58225,37.63
2011-09-29,Invest Institucional Nacional,54202,35.03,3387,50815,32.84
2011-09-29,Investidores Não Residentes,2775,1.79,0,2775,1.79
2011-09-30,Banco Central,0,0,111815,-111815,-72.41
2011-09-30,Bancos,97735,63.29,32950,64785,41.95
2011-09-30,Invest Institucional Nacional,53902,34.91,9647,44255,28.659999999999997
2011-09-30,Investidores Não Residentes,2775,1.8,0,2775,1.8
2011-10-03,Banco Central,0,0,85600,-85600,-71.9
2011-10-03,Bancos,75835,63.69,27450,48385,40.629999999999995
2011-10-03,Invest Institucional Nacional,40652,34.14,6012,34640,29.09
2011-10-03,Investidores Não Residentes,2575,2.16,0,2575,2.16
2011-10-04,Banco Central,9075,7.29,60525,-51450,-41.35
2011-10-04,Bancos,72835,58.54,55700,17135,13.769999999999996
2011-10-04,Invest Institucional Nacional,39940,32.1,8200,31740,25.51
2011-10-04,Investidores Não Residentes,2575,2.07,0,2575,2.07
2011-10-05,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-05,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-05,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-05,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-05,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-06,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-06,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-06,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-06,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-06,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-07,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-07,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-07,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-07,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-07,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-10,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-10,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-10,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-10,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-10,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-11,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-11,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-11,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-11,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-11,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-13,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-13,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-13,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-13,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-13,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-14,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-14,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-14,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-14,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-14,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-17,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-17,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-17,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-17,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-17,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-18,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-18,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-18,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-18,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-18,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-19,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-19,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-19,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-19,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-19,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-20,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-20,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-20,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-20,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-20,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-21,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
2011-10-21,Bancos,72835,50.36,79700,-6865,-4.75
2011-10-21,Invest Institucional Nacional,39190,27.1,11600,27590,19.080000000000002
2011-10-21,Investidores Não Residentes,2575,1.78,0,2575,1.78
2011-10-21,Outras Jurídicas Financeiras,0,0,5000,-5000,-3.46
2011-10-24,Banco Central,30025,20.76,48325,-18300,-12.649999999999995
