date,sector,compra,compra_pc,venda,net,net_pc
2007-08-23,Pessoa Física,555,0.07,1293,-738,-0.1
2007-08-23,Pessoa Jurídica Não Financeira,16895,2.27,38887,-21992,-2.9600000000000004
2007-08-24,Bancos,305003,41.49,367009,-62006,-8.43
2007-08-24,DTVM'S e Corretoras de Valores,205,0.03,585,-380,-0.05
2007-08-24,Invest Institucional Nacional,99000,13.47,219333,-120333,-16.36
2007-08-24,Investidores Não Residentes,312314,42.48,107944,204370,27.799999999999997
2007-08-24,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-08-24,Pessoa Física,460,0.06,998,-538,-0.08000000000000002
2007-08-24,Pessoa Jurídica Não Financeira,18225,2.48,39328,-21103,-2.8699999999999997
2007-08-27,Bancos,316433,41.85,368718,-52285,-6.909999999999997
2007-08-27,DTVM'S e Corretoras de Valores,200,0.03,585,-385,-0.05
2007-08-27,Invest Institucional Nacional,101295,13.4,240763,-139468,-18.439999999999998
2007-08-27,Investidores Não Residentes,319606,42.27,105480,214126,28.320000000000004
2007-08-27,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-08-27,Pessoa Física,560,0.07,1423,-863,-0.12
2007-08-27,Pessoa Jurídica Não Financeira,18085,2.39,39200,-21115,-2.7899999999999996
2007-08-28,Bancos,338248,41.75,382898,-44650,-5.509999999999998
2007-08-28,DTVM'S e Corretoras de Valores,160,0.02,595,-435,-0.05
2007-08-28,Invest Institucional Nacional,108599,13.4,254130,-145531,-17.97
2007-08-28,Investidores Não Residentes,346819,42.81,129853,216966,26.78
2007-08-28,Outras Jurídicas Financeiras,50,0.01,10,40,0.01
2007-08-28,Pessoa Física,515,0.06,1633,-1118,-0.14
2007-08-28,Pessoa Jurídica Não Financeira,15795,1.95,41067,-25272,-3.12
2007-08-29,Bancos,370831,42.8,405601,-34770,-4.010000000000005
2007-08-29,DTVM'S e Corretoras de Valores,155,0.02,565,-410,-0.05
2007-08-29,Invest Institucional Nacional,125520,14.49,284959,-159439,-18.4
2007-08-29,Investidores Não Residentes,352907,40.73,135603,217304,25.08
2007-08-29,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-08-29,Pessoa Física,520,0.06,1387,-867,-0.1
2007-08-29,Pessoa Jurídica Não Financeira,16510,1.91,38318,-21808,-2.51
2007-08-30,Bancos,419971,42.15,434226,-14255,-1.4299999999999997
2007-08-30,DTVM'S e Corretoras de Valores,160,0.02,555,-395,-0.039999999999999994
2007-08-30,Invest Institucional Nacional,191347,19.21,377852,-186505,-18.71
2007-08-30,Investidores Não Residentes,367276,36.86,147761,219515,22.03
2007-08-30,Outras Jurídicas Financeiras,125,0.01,10,115,0.01
2007-08-30,Pessoa Física,615,0.06,1052,-437,-0.05
2007-08-30,Pessoa Jurídica Não Financeira,16837,1.69,34875,-18038,-1.81
2007-08-31,Bancos,448031,43.93,455491,-7460,-0.7299999999999969
2007-08-31,DTVM'S e Corretoras de Valores,450,0.04,630,-180,-0.019999999999999997
2007-08-31,Invest Institucional Nacional,192213,18.84,390877,-198664,-19.48
2007-08-31,Investidores Não Residentes,360998,35.39,133605,227393,22.29
2007-08-31,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-08-31,Pessoa Física,720,0.07,3672,-2952,-0.29
2007-08-31,Pessoa Jurídica Não Financeira,17568,1.72,35690,-18122,-1.78
2007-09-03,Bancos,295124,48.06,299226,-4102,-0.6599999999999966
2007-09-03,DTVM'S e Corretoras de Valores,210,0.03,340,-130,-0.03
2007-09-03,Invest Institucional Nacional,108191,17.62,203212,-95021,-15.470000000000002
2007-09-03,Investidores Não Residentes,200391,32.63,87968,112423,18.310000000000002
2007-09-03,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-09-03,Pessoa Física,210,0.03,1067,-857,-0.14
2007-09-03,Pessoa Jurídica Não Financeira,10000,1.63,22298,-12298,-2
2007-09-04,Bancos,293199,47.52,298696,-5497,-0.8899999999999935
2007-09-04,DTVM'S e Corretoras de Valores,200,0.03,315,-115,-0.020000000000000004
2007-09-04,Invest Institucional Nacional,111440,18.06,201019,-89579,-14.52
2007-09-04,Investidores Não Residentes,201262,32.62,93787,107475,17.419999999999998
2007-09-04,Outras Jurídicas Financeiras,0,0,15,-15,0
2007-09-04,Pessoa Física,780,0.13,1112,-332,-0.04999999999999999
2007-09-04,Pessoa Jurídica Não Financeira,10185,1.65,22122,-11937,-1.94
2007-09-05,Bancos,293244,47.86,300766,-7522,-1.230000000000004
2007-09-05,DTVM'S e Corretoras de Valores,265,0.04,300,-35,-0.010000000000000002
2007-09-05,Invest Institucional Nacional,108609,17.73,198737,-90128,-14.7
2007-09-05,Investidores Não Residentes,199795,32.61,90991,108804,17.759999999999998
2007-09-05,Pessoa Física,870,0.14,1222,-352,-0.06
2007-09-05,Pessoa Jurídica Não Financeira,9945,1.62,20712,-10767,-1.7599999999999998
2007-09-06,Bancos,290684,47.11,289516,1168,0.18999999999999773
2007-09-06,DTVM'S e Corretoras de Valores,235,0.04,305,-70,-0.010000000000000002
2007-09-06,Invest Institucional Nacional,113440,18.38,204398,-90958,-14.750000000000004
2007-09-06,Investidores Não Residentes,201945,32.73,102721,99224,16.08
2007-09-06,Pessoa Física,285,0.05,1092,-807,-0.13
2007-09-06,Pessoa Jurídica Não Financeira,10445,1.69,19002,-8557,-1.3900000000000001
2007-09-10,Bancos,285699,46.51,286466,-767,-0.12000000000000455
2007-09-10,DTVM'S e Corretoras de Valores,275,0.04,290,-15,-0.010000000000000002
2007-09-10,Invest Institucional Nacional,117042,19.05,195866,-78824,-12.829999999999998
2007-09-10,Investidores Não Residentes,199667,32.5,111832,87835,14.3
2007-09-10,Outras Jurídicas Financeiras,10,0,0,10,0
2007-09-10,Pessoa Física,325,0.05,1197,-872,-0.14
2007-09-10,Pessoa Jurídica Não Financeira,11295,1.84,18662,-7367,-1.2
2007-09-11,Bancos,296294,48.15,277711,18583,3.019999999999996
2007-09-11,DTVM'S e Corretoras de Valores,305,0.05,330,-25,0
2007-09-11,Invest Institucional Nacional,114078,18.54,196523,-82445,-13.39
2007-09-11,Investidores Não Residentes,192986,31.36,119275,73711,11.98
2007-09-11,Outras Jurídicas Financeiras,30,0,0,30,0
2007-09-11,Pessoa Física,370,0.06,1452,-1082,-0.18
2007-09-11,Pessoa Jurídica Não Financeira,11345,1.84,20117,-8772,-1.43
2007-09-12,Bancos,303879,49.28,284526,19353,3.1400000000000006
2007-09-12,DTVM'S e Corretoras de Valores,300,0.05,385,-85,-0.009999999999999995
2007-09-12,Invest Institucional Nacional,113869,18.47,191459,-77590,-12.580000000000002
2007-09-12,Investidores Não Residentes,187179,30.36,118837,68342,11.09
2007-09-12,Pessoa Física,380,0.06,1302,-922,-0.15
2007-09-12,Pessoa Jurídica Não Financeira,11025,1.79,20123,-9098,-1.4699999999999998
2007-09-13,Bancos,317099,51.5,276226,40873,6.640000000000001
2007-09-13,DTVM'S e Corretoras de Valores,305,0.05,370,-65,-0.009999999999999995
2007-09-13,Invest Institucional Nacional,106216,17.25,193522,-87306,-14.18
2007-09-13,Investidores Não Residentes,180795,29.36,123252,57543,9.34
2007-09-13,Pessoa Física,610,0.1,1177,-567,-0.09
2007-09-13,Pessoa Jurídica Não Financeira,10695,1.74,21173,-10478,-1.7
2007-09-14,Bancos,329664,53.15,273931,55733,8.979999999999997
2007-09-14,DTVM'S e Corretoras de Valores,300,0.05,370,-70,-0.009999999999999995
2007-09-14,Invest Institucional Nacional,96547,15.57,195981,-99434,-16.03
2007-09-14,Investidores Não Residentes,183293,29.55,128419,54874,8.84
2007-09-14,Pessoa Física,395,0.06,917,-522,-0.09
2007-09-14,Pessoa Jurídica Não Financeira,10000,1.61,20581,-10581,-1.7099999999999997
2007-09-17,Bancos,328254,52.52,275471,52783,8.450000000000003
2007-09-17,DTVM'S e Corretoras de Valores,315,0.05,430,-115,-0.020000000000000004
2007-09-17,Invest Institucional Nacional,98478,15.76,197675,-99197,-15.87
2007-09-17,Investidores Não Residentes,187670,30.03,129246,58424,9.350000000000001
2007-09-17,Outras Jurídicas Financeiras,10,0,0,10,0
2007-09-17,Pessoa Física,595,0.1,1267,-672,-0.1
2007-09-17,Pessoa Jurídica Não Financeira,9710,1.55,20943,-11233,-1.8
2007-09-18,Bancos,349909,55.35,267446,82463,13.04
2007-09-18,DTVM'S e Corretoras de Valores,335,0.05,365,-30,-0.009999999999999995
2007-09-18,Invest Institucional Nacional,94402,14.93,203830,-109428,-17.310000000000002
2007-09-18,Investidores Não Residentes,175997,27.84,139122,36875,5.829999999999998
2007-09-18,Pessoa Física,1165,0.18,792,373,0.04999999999999999
2007-09-18,Pessoa Jurídica Não Financeira,10370,1.64,20623,-10253,-1.6199999999999999
2007-09-19,Bancos,351654,55.71,253481,98173,15.550000000000004
2007-09-19,DTVM'S e Corretoras de Valores,305,0.05,400,-95,-0.009999999999999995
2007-09-19,Invest Institucional Nacional,84951,13.46,208917,-123966,-19.64
2007-09-19,Investidores Não Residentes,182885,28.97,146593,36292,5.75
2007-09-19,Pessoa Física,1455,0.23,672,783,0.12000000000000001
2007-09-19,Pessoa Jurídica Não Financeira,9958,1.58,21145,-11187,-1.77
2007-09-20,Bancos,360019,56.4,260081,99938,15.659999999999997
2007-09-20,DTVM'S e Corretoras de Valores,340,0.05,460,-120,-0.020000000000000004
2007-09-20,Invest Institucional Nacional,76281,11.95,212771,-136490,-21.38
2007-09-20,Investidores Não Residentes,190562,29.85,141393,49169,7.700000000000003
2007-09-20,Outras Jurídicas Financeiras,10,0,0,10,0
2007-09-20,Pessoa Física,995,0.16,972,23,0.010000000000000009
2007-09-20,Pessoa Jurídica Não Financeira,10125,1.59,22655,-12530,-1.9599999999999997
2007-09-21,Bancos,359314,56.69,255416,103898,16.39
2007-09-21,DTVM'S e Corretoras de Valores,270,0.04,375,-105,-0.019999999999999997
2007-09-21,Invest Institucional Nacional,78238,12.34,206000,-127762,-20.16
2007-09-21,Investidores Não Residentes,185869,29.33,149076,36793,5.809999999999999
2007-09-21,Pessoa Física,865,0.14,867,-2,0
2007-09-21,Pessoa Jurídica Não Financeira,9245,1.46,22067,-12822,-2.02
2007-09-24,Bancos,355729,56.22,255531,100198,15.839999999999996
2007-09-24,DTVM'S e Corretoras de Valores,235,0.04,360,-125,-0.019999999999999997
2007-09-24,Invest Institucional Nacional,80923,12.79,211451,-130528,-20.630000000000003
2007-09-24,Investidores Não Residentes,185612,29.33,140016,45596,7.199999999999999
2007-09-24,Pessoa Física,825,0.13,912,-87,-0.010000000000000009
2007-09-24,Pessoa Jurídica Não Financeira,9465,1.5,24519,-15054,-2.37
2007-09-25,Bancos,374149,54.14,261546,112603,16.299999999999997
2007-09-25,DTVM'S e Corretoras de Valores,225,0.03,380,-155,-0.020000000000000004
2007-09-25,Invest Institucional Nacional,85111,12.31,227916,-142805,-20.669999999999995
2007-09-25,Investidores Não Residentes,220482,31.9,181334,39148,5.66
2007-09-25,Pessoa Física,980,0.14,992,-12,0
2007-09-25,Pessoa Jurídica Não Financeira,10179,1.47,18958,-8779,-1.2700000000000002
2007-09-26,Bancos,385654,51.9,274186,111468,15
2007-09-26,DTVM'S e Corretoras de Valores,305,0.04,455,-150,-0.019999999999999997
2007-09-26,Invest Institucional Nacional,94609,12.73,238758,-144149,-19.400000000000002
2007-09-26,Investidores Não Residentes,251146,33.8,210049,41097,5.529999999999998
2007-09-26,Pessoa Física,965,0.13,827,138,0.020000000000000004
2007-09-26,Pessoa Jurídica Não Financeira,10447,1.41,18851,-8404,-1.1300000000000001
2007-09-27,Bancos,450864,54.03,320486,130378,15.620000000000005
2007-09-27,DTVM'S e Corretoras de Valores,530,0.06,670,-140,-0.020000000000000004
2007-09-27,Invest Institucional Nacional,141838,17,292852,-151014,-18.1
2007-09-27,Investidores Não Residentes,230755,27.66,199966,30789,3.6900000000000013
2007-09-27,Pessoa Física,1160,0.14,877,283,0.030000000000000013
2007-09-27,Pessoa Jurídica Não Financeira,9257,1.11,19553,-10296,-1.2299999999999998
2007-09-28,Bancos,533619,59.82,333976,199643,22.380000000000003
2007-09-28,DTVM'S e Corretoras de Valores,975,0.11,2135,-1160,-0.13
2007-09-28,Invest Institucional Nacional,123256,13.82,314130,-190874,-21.4
2007-09-28,Investidores Não Residentes,222109,24.9,217133,4976,0.5599999999999987
2007-09-28,Pessoa Física,1050,0.12,5277,-4227,-0.47
2007-09-28,Pessoa Jurídica Não Financeira,10995,1.23,19353,-8358,-0.94
2007-10-01,Bancos,352631,61.92,205186,147445,25.89
2007-10-01,DTVM'S e Corretoras de Valores,405,0.07,485,-80,-0.01999999999999999
2007-10-01,Invest Institucional Nacional,53437,9.38,208123,-154686,-27.169999999999995
2007-10-01,Investidores Não Residentes,151963,26.68,139419,12544,2.1999999999999993
2007-10-01,Pessoa Física,865,0.15,1352,-487,-0.09
2007-10-01,Pessoa Jurídica Não Financeira,10195,1.79,14931,-4736,-0.8300000000000001
2007-10-02,Bancos,349846,60.29,215426,134420,23.17
2007-10-02,DTVM'S e Corretoras de Valores,400,0.07,510,-110,-0.01999999999999999
2007-10-02,Invest Institucional Nacional,57390,9.89,211640,-154250,-26.58
2007-10-02,Investidores Não Residentes,162379,27.98,135533,26846,4.620000000000001
2007-10-02,Pessoa Física,785,0.14,1552,-767,-0.13
2007-10-02,Pessoa Jurídica Não Financeira,9505,1.64,15644,-6139,-1.0600000000000003
2007-10-03,Bancos,347791,59.13,219201,128590,21.86
2007-10-03,DTVM'S e Corretoras de Valores,180,0.03,200,-20,0
2007-10-03,Invest Institucional Nacional,54834,9.32,204134,-149300,-25.39
2007-10-03,Investidores Não Residentes,175613,29.86,146237,29376,5
2007-10-03,Pessoa Física,755,0.13,887,-132,-0.01999999999999999
2007-10-03,Pessoa Jurídica Não Financeira,8985,1.53,17499,-8514,-1.45
2007-10-04,Bancos,361201,60.85,221216,139985,23.58
2007-10-04,DTVM'S e Corretoras de Valores,125,0.02,255,-130,-0.02
2007-10-04,Invest Institucional Nacional,51462,8.67,201666,-150204,-25.299999999999997
2007-10-04,Investidores Não Residentes,170954,28.8,152652,18302,3.080000000000002
2007-10-04,Pessoa Física,730,0.12,882,-152,-0.03
2007-10-04,Pessoa Jurídica Não Financeira,9150,1.54,16951,-7801,-1.3199999999999998
2007-10-05,Bancos,363316,60.44,215931,147385,24.519999999999996
2007-10-05,DTVM'S e Corretoras de Valores,135,0.02,205,-70,-0.009999999999999998
2007-10-05,Invest Institucional Nacional,56971,9.48,200090,-143119,-23.81
2007-10-05,Investidores Não Residentes,169300,28.16,169466,-166,-0.030000000000001137
2007-10-05,Pessoa Física,1045,0.17,432,613,0.1
2007-10-05,Pessoa Jurídica Não Financeira,10355,1.72,14998,-4643,-0.78
2007-10-08,Bancos,358088,59.52,228221,129867,21.580000000000005
2007-10-08,DTVM'S e Corretoras de Valores,210,0.03,180,30,0
2007-10-08,Invest Institucional Nacional,59575,9.9,195426,-135851,-22.58
2007-10-08,Investidores Não Residentes,172180,28.62,161433,10747,1.7900000000000027
2007-10-08,Pessoa Física,1015,0.17,1082,-67,-0.009999999999999981
2007-10-08,Pessoa Jurídica Não Financeira,10542,1.75,15268,-4726,-0.79
2007-10-09,Bancos,362523,59.96,223611,138912,22.980000000000004
2007-10-09,DTVM'S e Corretoras de Valores,195,0.03,260,-65,-0.010000000000000002
2007-10-09,Invest Institucional Nacional,67802,11.21,207407,-139605,-23.089999999999996
2007-10-09,Investidores Não Residentes,162073,26.8,154373,7700,1.2699999999999996
2007-10-09,Pessoa Física,1190,0.2,1082,108,0.020000000000000018
2007-10-09,Pessoa Jurídica Não Financeira,10867,1.8,17917,-7050,-1.16
2007-10-10,Bancos,376246,60.42,230831,145415,23.35
2007-10-10,DTVM'S e Corretoras de Valores,180,0.03,165,15,0
2007-10-10,Invest Institucional Nacional,70753,11.36,218811,-148058,-23.78
2007-10-10,Investidores Não Residentes,163780,26.3,152041,11739,1.8900000000000006
2007-10-10,Pessoa Física,1145,0.18,932,213,0.03
2007-10-10,Pessoa Jurídica Não Financeira,10652,1.71,19976,-9324,-1.5
2007-10-11,Bancos,372181,58.66,227786,144395,22.759999999999998
2007-10-11,DTVM'S e Corretoras de Valores,175,0.03,170,5,0
2007-10-11,Invest Institucional Nacional,66358,10.46,229155,-162797,-25.659999999999997
2007-10-11,Investidores Não Residentes,182882,28.82,156314,26568,4.18
2007-10-11,Pessoa Física,1175,0.19,677,498,0.08
2007-10-11,Pessoa Jurídica Não Financeira,11727,1.85,20396,-8669,-1.3599999999999999
2007-10-15,Bancos,365601,57.27,241891,123710,19.380000000000003
2007-10-15,DTVM'S e Corretoras de Valores,255,0.04,195,60,0.010000000000000002
2007-10-15,Invest Institucional Nacional,63520,9.95,223386,-159866,-25.040000000000003
2007-10-15,Investidores Não Residentes,196273,30.75,152629,43644,6.84
2007-10-15,Pessoa Física,1175,0.18,737,438,0.06
2007-10-15,Pessoa Jurídica Não Financeira,11564,1.81,19550,-7986,-1.25
2007-10-16,Bancos,365126,56.8,236276,128850,20.04
2007-10-16,DTVM'S e Corretoras de Valores,260,0.04,215,45,0.010000000000000002
2007-10-16,Invest Institucional Nacional,65847,10.24,228172,-162325,-25.25
2007-10-16,Investidores Não Residentes,198501,30.88,156951,41550,6.459999999999997
2007-10-16,Pessoa Física,940,0.15,1042,-102,-0.010000000000000009
2007-10-16,Pessoa Jurídica Não Financeira,12157,1.89,20175,-8018,-1.2500000000000002
2007-10-17,Bancos,349786,55.58,232416,117370,18.65
2007-10-17,DTVM'S e Corretoras de Valores,160,0.03,225,-65,-0.010000000000000002
2007-10-17,Invest Institucional Nacional,67607,10.74,228547,-160940,-25.58
2007-10-17,Investidores Não Residentes,197399,31.37,154060,43339,6.890000000000001
2007-10-17,Pessoa Física,1495,0.24,732,763,0.12
2007-10-17,Pessoa Jurídica Não Financeira,12872,2.05,13339,-467,-0.07000000000000028
2007-10-18,Bancos,358516,57.95,228441,130075,21.020000000000003
2007-10-18,DTVM'S e Corretoras de Valores,300,0.05,365,-65,-0.009999999999999995
2007-10-18,Invest Institucional Nacional,62324,10.07,225127,-162803,-26.32
2007-10-18,Investidores Não Residentes,182379,29.48,153178,29201,4.719999999999999
2007-10-18,Outras Jurídicas Financeiras,10,0,0,10,0
2007-10-18,Pessoa Física,1880,0.3,532,1348,0.21
2007-10-18,Pessoa Jurídica Não Financeira,13209,2.14,10975,2234,0.3700000000000001
2007-10-19,Bancos,378113,60.14,227191,150922,24
2007-10-19,DTVM'S e Corretoras de Valores,200,0.03,220,-20,0
2007-10-19,Invest Institucional Nacional,62175,9.89,234346,-172171,-27.39
2007-10-19,Investidores Não Residentes,174665,27.78,154293,20372,3.240000000000002
2007-10-19,Pessoa Física,1030,0.16,482,548,0.08
2007-10-19,Pessoa Jurídica Não Financeira,12492,1.99,12143,349,0.06000000000000005
2007-10-22,Bancos,382335,59.2,234121,148214,22.950000000000003
2007-10-22,DTVM'S e Corretoras de Valores,225,0.03,210,15,0
2007-10-22,Invest Institucional Nacional,67140,10.4,242615,-175475,-27.17
2007-10-22,Investidores Não Residentes,184571,28.58,153845,30726,4.759999999999998
2007-10-22,Pessoa Física,625,0.1,1192,-567,-0.07999999999999999
2007-10-22,Pessoa Jurídica Não Financeira,10935,1.69,13848,-2913,-0.4500000000000002
2007-10-23,Bancos,404925,62.52,226161,178764,27.6
2007-10-23,DTVM'S e Corretoras de Valores,170,0.03,215,-45,0
2007-10-23,Invest Institucional Nacional,62960,9.72,243719,-180759,-27.910000000000004
2007-10-23,Investidores Não Residentes,167544,25.87,163096,4448,0.6900000000000013
2007-10-23,Outras Jurídicas Financeiras,0,0,135,-135,-0.02
2007-10-23,Pessoa Física,880,0.14,737,143,0.030000000000000013
2007-10-23,Pessoa Jurídica Não Financeira,11154,1.72,13570,-2416,-0.3800000000000001
2007-10-24,Bancos,391115,60.78,234326,156789,24.370000000000005
2007-10-24,DTVM'S e Corretoras de Valores,345,0.05,375,-30,-0.009999999999999995
2007-10-24,Invest Institucional Nacional,67188,10.44,236760,-169572,-26.35
2007-10-24,Investidores Não Residentes,172286,26.77,158251,14035,2.1799999999999997
2007-10-24,Outras Jurídicas Financeiras,60,0.01,0,60,0.01
2007-10-24,Pessoa Física,1525,0.24,842,683,0.10999999999999999
2007-10-24,Pessoa Jurídica Não Financeira,10997,1.71,12962,-1965,-0.2999999999999998
2007-10-25,Bancos,395885,61.05,236421,159464,24.589999999999996
2007-10-25,DTVM'S e Corretoras de Valores,180,0.03,205,-25,0
2007-10-25,Invest Institucional Nacional,71800,11.07,240242,-168442,-25.979999999999997
2007-10-25,Investidores Não Residentes,167844,25.88,156870,10974,1.6899999999999977
2007-10-25,Pessoa Física,1010,0.16,1022,-12,0
2007-10-25,Pessoa Jurídica Não Financeira,11721,1.81,13680,-1959,-0.2999999999999998
2007-10-26,Bancos,412583,59.44,260884,151699,21.86
2007-10-26,DTVM'S e Corretoras de Valores,265,0.04,185,80,0.010000000000000002
2007-10-26,Invest Institucional Nacional,93324,13.44,268280,-174956,-25.21
2007-10-26,Investidores Não Residentes,173695,25.02,151652,22043,3.169999999999998
2007-10-26,Pessoa Física,1435,0.21,492,943,0.13999999999999999
2007-10-26,Pessoa Jurídica Não Financeira,12841,1.85,12650,191,0.030000000000000027
2007-10-29,Bancos,444700,59.43,295786,148914,19.9
2007-10-29,DTVM'S e Corretoras de Valores,230,0.03,355,-125,-0.020000000000000004
2007-10-29,Invest Institucional Nacional,79967,10.69,260835,-180868,-24.17
2007-10-29,Investidores Não Residentes,209909,28.05,175732,34177,4.560000000000002
2007-10-29,Pessoa Física,1720,0.23,1767,-47,-0.009999999999999981
2007-10-29,Pessoa Jurídica Não Financeira,11729,1.57,13780,-2051,-0.27
2007-10-30,Bancos,448548,57.59,319754,128794,16.540000000000006
2007-10-30,DTVM'S e Corretoras de Valores,600,0.08,510,90,0.009999999999999995
2007-10-30,Invest Institucional Nacional,103992,13.35,277044,-173052,-22.22
2007-10-30,Investidores Não Residentes,211865,27.2,166043,45822,5.879999999999999
2007-10-30,Outras Jurídicas Financeiras,45,0.01,50,-5,0
2007-10-30,Pessoa Física,2030,0.26,692,1338,0.17
2007-10-30,Pessoa Jurídica Não Financeira,11846,1.52,14833,-2987,-0.3799999999999999
2007-10-31,Bancos,498352,57.08,349766,148586,17.019999999999996
2007-10-31,DTVM'S e Corretoras de Valores,205,0.02,1175,-970,-0.11
2007-10-31,Invest Institucional Nacional,138563,15.87,301847,-163284,-18.700000000000003
2007-10-31,Investidores Não Residentes,219416,25.13,202301,17115,1.9599999999999973
2007-10-31,Outras Jurídicas Financeiras,50,0.01,5,45,0.01
2007-10-31,Pessoa Física,2085,0.24,2547,-462,-0.04999999999999999
2007-10-31,Pessoa Jurídica Não Financeira,14365,1.65,15395,-1030,-0.1100000000000001
2007-11-01,Bancos,383746,61.32,234574,149172,23.840000000000003
2007-11-01,DTVM'S e Corretoras de Valores,135,0.02,200,-65,-0.009999999999999998
2007-11-01,Invest Institucional Nacional,99804,15.95,211282,-111478,-17.81
2007-11-01,Investidores Não Residentes,131449,21,166821,-35372,-5.66
2007-11-01,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-01,Pessoa Física,1350,0.22,210,1140,0.19
2007-11-01,Pessoa Jurídica Não Financeira,9365,1.5,12757,-3392,-0.54
2007-11-05,Bancos,386366,60.54,249639,136727,21.43
2007-11-05,DTVM'S e Corretoras de Valores,145,0.02,215,-70,-0.009999999999999998
2007-11-05,Invest Institucional Nacional,108211,16.95,211631,-103420,-16.209999999999997
2007-11-05,Investidores Não Residentes,132427,20.75,162991,-30564,-4.789999999999999
2007-11-05,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-05,Pessoa Física,1410,0.22,610,800,0.12
2007-11-05,Pessoa Jurídica Não Financeira,9680,1.52,13148,-3468,-0.54
2007-11-06,Bancos,413651,62.03,261889,151762,22.759999999999998
2007-11-06,DTVM'S e Corretoras de Valores,135,0.02,275,-140,-0.02
2007-11-06,Invest Institucional Nacional,108603,16.28,211726,-103123,-15.469999999999999
2007-11-06,Investidores Não Residentes,132951,19.94,178141,-45190,-6.77
2007-11-06,Outras Jurídicas Financeiras,25,0,5,20,0
2007-11-06,Pessoa Física,1925,0.29,1260,665,0.09999999999999998
2007-11-06,Pessoa Jurídica Não Financeira,9610,1.44,13604,-3994,-0.6000000000000001
2007-11-07,Bancos,430201,64.26,265529,164672,24.590000000000003
2007-11-07,DTVM'S e Corretoras de Valores,105,0.02,240,-135,-0.02
2007-11-07,Invest Institucional Nacional,95818,14.31,216248,-120430,-17.989999999999995
2007-11-07,Investidores Não Residentes,132296,19.76,172098,-39802,-5.949999999999999
2007-11-07,Outras Jurídicas Financeiras,115,0.02,5,110,0.02
2007-11-07,Pessoa Física,1550,0.23,1135,415,0.06
2007-11-07,Pessoa Jurídica Não Financeira,9340,1.4,14170,-4830,-0.7200000000000002
2007-11-08,Bancos,420756,61.31,280014,140742,20.510000000000005
2007-11-08,DTVM'S e Corretoras de Valores,190,0.03,255,-65,-0.010000000000000002
2007-11-08,Invest Institucional Nacional,104235,15.19,204567,-100332,-14.62
2007-11-08,Investidores Não Residentes,151340,22.05,185555,-34215,-4.989999999999998
2007-11-08,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-08,Pessoa Física,1255,0.18,1345,-90,-0.020000000000000018
2007-11-08,Pessoa Jurídica Não Financeira,8550,1.25,14585,-6035,-0.8799999999999999
2007-11-09,Bancos,414786,61.25,264794,149992,22.15
2007-11-09,DTVM'S e Corretoras de Valores,195,0.03,320,-125,-0.020000000000000004
2007-11-09,Invest Institucional Nacional,102750,15.17,203768,-101018,-14.92
2007-11-09,Investidores Não Residentes,149895,22.13,191670,-41775,-6.170000000000002
2007-11-09,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-09,Pessoa Física,1140,0.17,255,885,0.13
2007-11-09,Pessoa Jurídica Não Financeira,8485,1.25,16439,-7954,-1.1800000000000002
2007-11-12,Bancos,408931,59.29,282094,126837,18.39
2007-11-12,DTVM'S e Corretoras de Valores,232,0.03,245,-13,-0.010000000000000002
2007-11-12,Invest Institucional Nacional,111931,16.23,202166,-90235,-13.079999999999998
2007-11-12,Investidores Não Residentes,159256,23.09,185058,-25802,-3.7399999999999984
2007-11-12,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-12,Pessoa Física,1170,0.17,705,465,0.07
2007-11-12,Pessoa Jurídica Não Financeira,8245,1.2,19492,-11247,-1.6300000000000001
2007-11-13,Bancos,410151,58.44,291179,118972,16.949999999999996
2007-11-13,DTVM'S e Corretoras de Valores,197,0.03,280,-83,-0.010000000000000002
2007-11-13,Invest Institucional Nacional,108186,15.42,209031,-100845,-14.360000000000001
2007-11-13,Investidores Não Residentes,173350,24.7,182157,-8807,-1.2600000000000016
2007-11-13,Outras Jurídicas Financeiras,0,0,5,-5,0
2007-11-13,Pessoa Física,1890,0.27,360,1530,0.22000000000000003
2007-11-13,Pessoa Jurídica Não Financeira,8040,1.15,18802,-10762,-1.5300000000000002
2007-11-14,Bancos,421686,58.46,295119,126567,17.550000000000004
2007-11-14,DTVM'S e Corretoras de Valores,182,0.03,295,-113,-0.010000000000000002
2007-11-14,Invest Institucional Nacional,107245,14.87,208032,-100787,-13.97
2007-11-14,Investidores Não Residentes,181999,25.23,198910,-16911,-2.349999999999998
2007-11-14,Outras Jurídicas Financeiras,0,0,10,-10,0
2007-11-14,Pessoa Física,1185,0.16,310,875,0.12
2007-11-14,Pessoa Jurídica Não Financeira,9025,1.25,18646,-9621,-1.33
2007-11-16,Bancos,421046,58.57,298934,122112,16.990000000000002
2007-11-16,DTVM'S e Corretoras de Valores,337,0.05,390,-53,0
