date,name,value
2011-11-04,IN,106.05840166007951
2011-11-04,KR,96.19450588965408
2011-11-04,KW,95.9073493556252
2011-11-04,MX,103.15894463498579
2011-11-04,MY,91.93033401363226
2011-11-04,PH,93.35196414966484
2011-11-04,PL,111.0443895178791
2011-11-04,RO,107.71897227938632
2011-11-04,RU,101.93574391313791
2011-11-04,TH,92.33482404245645
2011-11-04,TR,118.20310893515811
2011-11-04,TW,94.38937473357635
2011-11-04,ZA,107.16598616657063
2011-11-09,CO,93.37060898235522
2011-11-09,AR,112.06139541232949
2011-11-09,BR,101.08075262596768
2011-11-09,CZ,102.2005178945015
2011-11-09,HU,121.44464259216952
2011-11-09,ID,94.65844282405861
2011-11-09,IL,98.85432077208377
2011-11-09,IN,108.34793540062277
2011-11-09,KR,97.05853921210495
2011-11-09,KW,95.68094740508532
2011-11-09,MX,104.33082984273034
2011-11-09,MY,92.01513101003495
2011-11-09,PH,93.88428096218395
2011-11-09,PL,113.10819208524403
2011-11-09,RO,108.78521521863429
2011-11-09,RU,101.63754888917819
2011-11-09,TH,92.51649424099688
2011-11-09,TR,120.41764728507623
2011-11-09,TW,94.5145918891001
2011-11-09,ZA,108.79514018029506
2011-11-10,CO,93.80989418998841
2011-11-10,AR,112.12596187515709
2011-11-10,BR,101.67772456965751
2011-11-10,CZ,102.50501616894377
2011-11-10,HU,121.66284456576125
2011-11-10,ID,95.30264776809963
2011-11-10,IL,99.07354418459057
2011-11-10,IN,108.04540808261332
2011-11-10,KR,97.91649804072667
2011-11-10,KW,96.09892023685126
2011-11-10,MX,104.47637409273807
2011-11-10,MY,92.75905467684427
2011-11-10,PH,94.30845823518719
2011-11-10,PL,112.87596213059585
2011-11-10,RO,108.79597640575669
2011-11-10,RU,101.61263818282531
2011-11-10,TH,92.75586318852338
2011-11-10,TR,119.95103655385546
2011-11-10,TW,95.13598351683697
2011-11-10,ZA,109.47027256787632
2011-11-11,CO,93.61226476472805
2011-11-11,AR,112.1261073722111
2011-11-11,BR,101.34831053015263
2011-11-11,CZ,103.07182834232758
2011-11-11,HU,121.30120529750673
2011-11-11,ID,95.23814364551745
2011-11-11,IL,99.06271077894581
2011-11-11,IN,108.25603465541465
2011-11-11,KR,97.5273904391975
2011-11-11,KW,96.09892023685126
2011-11-11,MX,104.01791856999247
2011-11-11,MY,92.65306578963633
2011-11-11,PH,94.26173425676319
2011-11-11,PL,113.64815653884082
2011-11-11,RO,108.45512601997154
2011-11-11,RU,101.53734597293862
2011-11-11,TH,92.78737027719671
2011-11-11,TR,119.55379034740521
2011-11-11,TW,94.88980318086662
2011-11-11,ZA,108.23445987092977
2011-11-14,CO,93.61226476472805
2011-11-14,AR,112.13889041692069
2011-11-14,BR,101.80578053437202
2011-11-14,CZ,103.17224204591047
2011-11-14,HU,123.2044175621795
2011-11-14,ID,95.25193344960515
2011-11-14,IL,99.06758181883033
2011-11-14,IN,108.80107410912811
2011-11-14,KR,97.46122788924474
2011-11-14,KW,95.76802507836992
2011-11-14,MX,104.25470066455776
2011-11-14,MY,92.33127281439495
2011-11-14,PH,94.18846790651085
2011-11-14,PL,112.8569544840511
2011-11-14,RO,108.46592126148357
2011-11-14,RU,101.66423988423456
2011-11-14,TH,92.7262323105405
2011-11-14,TR,119.73578140796155
2011-11-14,TW,94.8848260614674
2011-11-14,ZA,108.5710860345577
2011-11-15,CO,93.61226476472805
2011-11-15,AR,112.42153449255035
2011-11-15,BR,102.01016532439809
2011-11-15,CZ,104.2416646854535
2011-11-15,HU,124.0336532076203
2011-11-15,ID,95.56109013961898
2011-11-15,IL,99.35414802318296
2011-11-15,IN,109.4598782620742
2011-11-15,KR,97.73754867537762
2011-11-15,KW,96.0118425635667
2011-11-15,MX,104.68172861952192
2011-11-15,MY,92.90636775112245
2011-11-15,PH,94.76518599502299
2011-11-15,PL,114.40593739961366
2011-11-15,RO,109.45874293669394
2011-11-15,RU,102.37890577922053
2011-11-15,TH,92.90657139331019
2011-11-15,TR,120.67576844680626
2011-11-15,TW,94.95515341884085
2011-11-15,ZA,110.83240352088978
2011-11-16,CO,93.69836075197017
2011-11-16,AR,112.13893126500312
2011-11-16,BR,102.64739034454875
2011-11-16,CZ,103.95505617731493
2011-11-16,HU,124.17069023667875
2011-11-16,ID,95.87943930985911
2011-11-16,IL,99.18666942780985
2011-11-16,IN,109.62207929766492
2011-11-16,KR,98.1894641316183
2011-11-16,KW,96.22082897944966
2011-11-16,MX,104.789108069901
2011-11-16,MY,92.75905467684427
2011-11-16,PH,94.56331986144154
2011-11-16,PL,115.153898811987
2011-11-16,RO,110.22721429303598
2011-11-16,RU,102.5950008226334
2011-11-16,TH,92.84644531556569
2011-11-16,TR,121.28476968834117
2011-11-16,TW,95.02502488088084
2011-11-16,ZA,111.15419355629761
2011-11-17,CO,93.54133341160241
2011-11-17,AR,111.99462661183964
2011-11-17,BR,102.81493609227881
2011-11-17,CZ,104.1483455770755
2011-11-17,HU,123.48365161115315
2011-11-17,ID,95.78429987651245
2011-11-17,IL,99.36223980528617
2011-11-17,IN,110.03273847957205
2011-11-17,KR,98.10173552293698
2011-11-17,KW,96.22082897944966
2011-11-17,MX,105.56818336864214
2011-11-17,MY,92.96561674583211
2011-11-17,PH,94.59783822362331
2011-11-17,PL,115.47944859588901
2011-11-17,RO,110.24223227886188
2011-11-17,RU,102.88241076427893
2011-11-17,TH,93.05719527402101
2011-11-17,TR,121.96886684470216
2011-11-17,TW,94.9552603184363
2011-11-17,ZA,112.16347260765731
2011-11-18,CO,93.47431551244233
2011-11-18,AR,111.92929101683855
2011-11-18,BR,102.27080808697282
2011-11-18,CZ,102.72235931201475
2011-11-18,HU,119.91214343727333
2011-11-18,ID,95.83036491497901
2011-11-18,IL,99.0615395999572
2011-11-18,IN,110.70239793558312
2011-11-18,KR,98.58371625701837
2011-11-18,KW,96.22082897944966
2011-11-18,MX,105.29806199748748
2011-11-18,MY,93.02368841327483
2011-11-18,PH,94.48691231193158
2011-11-18,PL,114.17721439082247
2011-11-18,RO,109.4752252612738
2011-11-18,RU,102.7233949772188
2011-11-18,TH,93.32862845143713
2011-11-18,TR,122.20038001383402
2011-11-18,TW,95.11058857470958
2011-11-18,ZA,111.20274815774522
2011-11-21,CO,93.79815382809176
2011-11-21,AR,111.9939714944957
2011-11-21,BR,104.08578564352776
2011-11-21,CZ,104.12335026711752
2011-11-21,HU,121.66483081831278
2011-11-21,ID,95.87022041592525
2011-11-21,IL,99.48510712827444
2011-11-21,IN,112.96977182546047
2011-11-21,KR,99.02039549193532
2011-11-21,KW,96.11633577150816
2011-11-21,MX,107.26378428771154
2011-11-21,MY,93.75622143877632
2011-11-21,PH,94.47426697133035
2011-11-21,PL,115.87931056250007
2011-11-21,RO,110.39714569727894
2011-11-21,RU,103.69641276827058
2011-11-21,TH,93.96120357681048
2011-11-21,TR,123.90102798050691
2011-11-21,TW,95.10347660750739
2011-11-21,ZA,113.02607970638363
2011-11-22,CO,94.33723211184652
2011-11-22,AR,112.02735112231706
2011-11-22,BR,104.23602562947005
2011-11-22,CZ,103.07396876418338
2011-11-22,HU,120.31477522563667
2011-11-22,ID,96.17740823285335
2011-11-22,IL,99.306555567918
2011-11-22,IN,113.12176766666558
2011-11-22,KR,99.03902345495807
2011-11-22,KW,96.22082897944966
2011-11-22,MX,107.91904560712825
2011-11-22,MY,93.46421484338899
2011-11-22,PH,94.26490375511324
2011-11-22,PL,115.65535700007435
2011-11-22,RO,109.63071760431455
2011-11-22,RU,103.32299887965164
2011-11-22,TH,93.93174435855367
2011-11-22,TR,124.34311830812558
2011-11-22,TW,95.28487264453815
2011-11-22,ZA,114.53004622496148
2011-11-23,CO,94.18656413417277
2011-11-23,AR,112.04757678497398
2011-11-23,BR,106.47115001321856
2011-11-23,CZ,104.85551139741791
2011-11-23,HU,123.31783178303965
2011-11-23,ID,96.1328009845439
2011-11-23,IL,100.24536199811654
2011-11-23,IN,113.33659726767313
2011-11-23,KR,99.99428904617686
2011-11-23,KW,96.22082897944966
2011-11-23,MX,108.45858687564109
2011-11-23,MY,93.81811941983668
2011-11-23,PH,94.85987258137726
2011-11-23,PL,117.13833919460883
2011-11-23,RO,110.77916784012419
2011-11-23,RU,104.46279705025496
2011-11-23,TH,94.3830528363216
2011-11-23,TR,125.4868703001053
2011-11-23,TW,95.55855132938136
2011-11-23,ZA,115.45735192140802
2011-11-28,CO,95.31608478498016
2011-11-28,AR,112.05963905882601
2011-11-28,BR,107.62586837746665
2011-11-28,CZ,105.6335082110907
2011-11-28,HU,123.40250053039608
2011-11-28,ID,96.97987392317062
2011-11-28,IL,101.10261178238005
2011-11-28,IN,112.38621397245107
2011-11-28,KR,99.83057988378017
2011-11-28,KW,96.51689306861721
2011-11-28,MX,108.2314712441609
2011-11-28,MY,93.53876909256911
2011-11-28,PH,95.22836159422197
2011-11-28,PL,118.63135125429424
2011-11-28,RO,111.38857114251456
2011-11-28,RU,104.27722362309754
2011-11-28,TH,94.32264668218188
2011-11-28,TR,124.94726201906539
2011-11-28,TW,95.77651017215678
2011-11-28,ZA,113.85852409815004
2011-11-29,CO,95.20846480092749
2011-11-29,AR,112.19203261724186
2011-11-29,BR,106.61417772631758
2011-11-29,CZ,104.87064762869997
2011-11-29,HU,123.58151280800698
2011-11-29,ID,97.28989969428771
2011-11-29,IL,100.79440538444216
2011-11-29,IN,112.43065678406441
2011-11-29,KR,98.89621048555028
2011-11-29,KW,96.48206199930338
2011-11-29,MX,107.59708455156591
2011-11-29,MY,93.25877123530475
2011-11-29,PH,94.95820539694603
2011-11-29,PL,119.04576704621172
2011-11-29,RO,111.12618207043197
2011-11-29,RU,104.52104983024748
2011-11-29,TH,94.20202109149926
2011-11-29,TR,124.42978267174307
2011-11-29,TW,95.54205420652109
2011-11-29,ZA,113.87618031685827
2011-11-30,CO,96.2308546494279
2011-11-30,AR,112.5199573657894
2011-11-30,BR,104.75758770870485
2011-11-30,CZ,103.30365628394192
2011-11-30,HU,122.25006240298957
2011-11-30,ID,96.80445855758943
2011-11-30,IL,100.56921960617508
2011-11-30,IN,112.86227927109469
2011-11-30,KR,98.71630076868534
2011-11-30,KW,96.48206199930338
2011-11-30,MX,104.6197522533304
2011-11-30,MY,93.45002804982214
2011-11-30,PH,95.01709798510679
2011-11-30,PL,117.82166759483832
2011-11-30,RO,110.49021634413188
2011-11-30,RU,103.2300871457988
2011-11-30,TH,93.35924712573858
2011-11-30,TR,123.31877459733431
2011-11-30,TW,95.37995669057214
2011-11-30,ZA,111.24912297910544
2011-12-01,CO,95.31755233021725
2011-12-01,AR,112.62030380519114
2011-12-01,BR,103.53243833862487
2011-12-01,CZ,102.5666504647863
2011-12-01,HU,119.55210756805839
2011-12-01,ID,95.57523366001323
2011-12-01,IL,99.60331635301252
2011-12-01,IN,110.94979560561522
2011-12-01,KR,97.38705205198784
2011-12-01,KW,96.2730755834204
2011-12-01,MX,104.55957196839792
2011-12-01,MY,91.8139846464751
2011-12-01,PH,94.21037575774356
2011-12-01,PL,117.0974832753752
2011-12-01,RO,109.92208696197044
2011-12-01,RU,102.46003893631416
2011-12-01,TH,92.93648234768827
2011-12-01,TR,123.1205810723514
2011-12-01,TW,94.7169999848454
2011-12-01,ZA,110.41680119996894
2011-12-02,CO,95.36891641351511
2011-12-02,AR,112.72866296092567
2011-12-02,BR,103.10047817788262
2011-12-02,CZ,102.11043405291834
2011-12-02,HU,119.06431326861708
2011-12-02,ID,95.68303954987798
2011-12-02,IL,99.14804713888958
2011-12-02,IN,110.37814273280763
2011-12-02,KR,97.80425575632512
2011-12-02,KW,96.2730755834204
2011-12-02,MX,104.07135391457452
2011-12-02,MY,92.09660205690847
2011-12-02,PH,93.91999659366
2011-12-02,PL,116.09183148143212
2011-12-02,RO,109.83807478275855
2011-12-02,RU,102.39244797531333
2011-12-02,TH,92.72554567163613
2011-12-02,TR,122.19636666347664
2011-12-02,TW,94.81651093177271
2011-12-02,ZA,109.24916112525698
2011-12-05,CO,94.84402440038548
2011-12-05,AR,112.72023320722211
2011-12-05,BR,102.92085898371096
2011-12-05,CZ,102.40652939245356
2011-12-05,HU,118.99716140248775
2011-12-05,ID,95.97548182425439
2011-12-05,IL,99.2312540824904
2011-12-05,IN,110.96079777708621
2011-12-05,KR,97.5999092264841
2011-12-05,KW,96.3775687913619
2011-12-05,MX,103.91970452998673
2011-12-05,MY,92.1401925989676
2011-12-05,PH,94.18347855883346
2011-12-05,PL,116.58599522213697
2011-12-05,RO,110.31068160201384
2011-12-05,RU,103.02717090621529
2011-12-05,TH,92.75567647092659
2011-12-05,TR,122.91361240276161
2011-12-05,TW,94.86816230100249
2011-12-05,ZA,108.9535284508984
2011-12-06,CO,94.71977223697921
2011-12-06,AR,112.75103534857797
2011-12-06,BR,103.45353142539027
2011-12-06,CZ,103.11683741777098
2011-12-06,HU,119.51119396482947
2011-12-06,ID,96.18163858042955
2011-12-06,IL,99.56498685883939
2011-12-06,IN,110.8311496917135
2011-12-06,KR,97.8249535603393
2011-12-06,KW,96.41239986067572
2011-12-06,MX,104.19198428205351
2011-12-06,MY,92.27261248331875
2011-12-06,PH,94.44461605304329
2011-12-06,PL,116.63986191049993
2011-12-06,RO,110.70091085275939
2011-12-06,RU,104.23770054710538
2011-12-06,TH,92.84749936651536
2011-12-06,TR,123.51967317097107
2011-12-06,TW,95.01330679875768
2011-12-06,ZA,109.84441819625923
2011-12-07,CO,94.71096696555671
2011-12-07,AR,112.52069672917895
2011-12-07,BR,103.68429375254622
2011-12-07,CZ,103.64892110968884
2011-12-07,HU,119.67503127294654
2011-12-07,ID,95.95756706179608
2011-12-07,IL,99.69552008066228
2011-12-07,IN,111.70017436951498
2011-12-07,KR,97.8690378063836
2011-12-07,KW,96.36015325670498
2011-12-07,MX,104.18032902512795
2011-12-07,MY,92.08182659970814
2011-12-07,PH,94.34658146637146
2011-12-07,PL,117.22590763265724
2011-12-07,RO,110.62520794461668
2011-12-07,RU,104.21315656688992
2011-12-07,TH,92.8776934088628
2011-12-07,TR,123.2295257970601
2011-12-07,TW,94.79794813143594
2011-12-07,ZA,110.15919206451059
2011-12-08,CO,94.43996027844224
2011-12-08,AR,112.53411967112174
2011-12-08,BR,103.32579061813756
2011-12-08,CZ,102.9938042177478
2011-12-08,HU,119.69465704782232
2011-12-08,ID,95.59307436634053
2011-12-08,IL,99.46804517982655
2011-12-08,IN,111.71681801563894
2011-12-08,KR,98.02064082690836
2011-12-08,KW,96.36015325670498
2011-12-08,MX,104.14182505135597
2011-12-08,MY,92.18446010420524
2011-12-08,PH,94.2864785477968
2011-12-08,PL,117.0629398586841
2011-12-08,RO,110.14980866541188
2011-12-08,RU,104.51607902414841
2011-12-08,TH,92.60646501848835
2011-12-08,TR,123.11170068727996
2011-12-08,TW,94.84132735844246
2011-12-08,ZA,110.10043336752864
2011-12-12,CO,94.27021421268643
2011-12-12,AR,112.52062505164861
2011-12-12,BR,104.88809777750205
2011-12-12,CZ,105.66728417745968
2011-12-12,HU,122.79682627449216
2011-12-12,ID,96.12061470287908
2011-12-12,IL,100.21161074908076
2011-12-12,IN,114.17219642413876
2011-12-12,KR,99.51556727513514
2011-12-12,KW,96.42981539533262
2011-12-12,MX,106.25878817549517
2011-12-12,MY,93.1706482893729
2011-12-12,PH,95.021919715083
2011-12-12,PL,120.14021470925313
2011-12-12,RO,111.7696397624502
2011-12-12,RU,105.23906293470591
2011-12-12,TH,93.81084170304999
2011-12-12,TR,125.20259322628895
2011-12-12,TW,94.99465596345996
2011-12-12,ZA,112.1730908872931
2011-12-13,CO,94.5245887204473
2011-12-13,AR,112.52147161576869
2011-12-13,BR,106.42649825324015
2011-12-13,CZ,106.45686992481207
2011-12-13,HU,123.13746565436072
2011-12-13,ID,96.77254760075013
2011-12-13,IL,100.63475239412941
2011-12-13,IN,114.88175873015503
2011-12-13,KR,99.78204625429078
2011-12-13,KW,96.63880181121559
2011-12-13,MX,106.23067526411451
2011-12-13,MY,93.4510876443624
2011-12-13,PH,95.4489290741806
2011-12-13,PL,121.34495581949609
2011-12-13,RO,112.34771302638296
2011-12-13,RU,105.50101208079244
2011-12-13,TH,93.99145483906659
2011-12-13,TR,125.63297088601264
2011-12-13,TW,95.12941547992921
2011-12-13,ZA,112.44839711233634
2011-12-14,CO,94.363647926114
2011-12-14,AR,112.57446260966479
2011-12-14,BR,107.89086140186848
2011-12-14,CZ,108.06464424354891
2011-12-14,HU,125.02588420338519
2011-12-14,ID,97.7521325957851
2011-12-14,IL,101.32468328924556
2011-12-14,IN,116.49082738770069
2011-12-14,KR,100.29849897698585
2011-12-14,KW,96.8826192964124
2011-12-14,MX,107.07243611134685
2011-12-14,MY,93.82689050797552
2011-12-14,PH,96.22686677085521
2011-12-14,PL,123.09804298393396
2011-12-14,RO,113.88155678961095
2011-12-14,RU,105.99733256743133
2011-12-14,TH,94.20179823501276
2011-12-14,TR,126.55081448581006
2011-12-14,TW,95.2064146297001
2011-12-14,ZA,113.83848374497119
2011-12-15,CO,94.7838550456651
2011-12-15,AR,112.6527220166047
2011-12-15,BR,107.45804776057967
2011-12-15,CZ,107.36527371917236
2011-12-15,HU,123.79322386822689
2011-12-15,ID,96.79735672337813
2011-12-15,IL,101.08552321622786
2011-12-15,IN,115.63108997674749
2011-12-15,KR,100.11415121566172
2011-12-15,KW,96.95228143504005
2011-12-15,MX,106.37722932804898
2011-12-15,MY,93.84072410336228
2011-12-15,PH,95.97282799513404
2011-12-15,PL,122.15989989773746
2011-12-15,RO,113.54428211473675
2011-12-15,RU,106.18640989613817
2011-12-15,TH,94.37221719255876
2011-12-15,TR,126.23613851516906
2011-12-15,TW,95.45822920317106
2011-12-15,ZA,114.16889753534991
2011-12-16,CO,94.7036292393713
2011-12-16,AR,112.71773429304855
2011-12-16,BR,106.46462759730082
2011-12-16,CZ,106.19509797411533
2011-12-16,HU,123.82803047804028
2011-12-16,ID,96.01067698456549
2011-12-16,IL,100.74345909843707
2011-12-16,IN,113.82255242559545
2011-12-16,KR,100.20129062986184
2011-12-16,KW,96.95228143504005
2011-12-16,MX,106.49288000242353
2011-12-16,MY,93.46568650247268
2011-12-16,PH,95.36896890014641
2011-12-16,PL,120.50697110697448
2011-12-16,RO,112.98895718307537
2011-12-16,RU,106.11284129909735
2011-12-16,TH,94.29150098240558
2011-12-16,TR,126.13568069683161
2011-12-16,TW,95.44469068381974
2011-12-16,ZA,113.85800640037928
2011-12-19,CO,94.6879754235091
2011-12-19,AR,112.84911865444076
2011-12-19,BR,107.4969490779321
2011-12-19,CZ,106.18459293692537
2011-12-19,HU,124.00410790087433
2011-12-19,ID,96.35846638874074
2011-12-19,IL,100.94681835918888
2011-12-19,IN,114.33066311452467
2011-12-19,KR,101.56905675642575
2011-12-19,KW,96.93486590038313
2011-12-19,MX,106.87086645966251
2011-12-19,MY,93.71486781852443
2011-12-19,PH,95.61693207841225
2011-12-19,PL,120.70844514645707
2011-12-19,RO,112.50041290947425
2011-12-19,RU,106.78138304761755
2011-12-19,TH,94.20205723038897
2011-12-19,TR,127.25371379421667
2011-12-19,TW,95.52882695363884
2011-12-19,ZA,114.27796828147501
2011-12-20,CO,94.87141857814434
2011-12-20,AR,112.9152155680253
2011-12-20,BR,107.34609900739844
2011-12-20,CZ,106.73356461202772
2011-12-20,HU,122.58318228393684
2011-12-20,ID,96.53569845640223
2011-12-20,IL,100.71729389512305
2011-12-20,IN,114.4177690382437
2011-12-20,KR,100.57749498477735
2011-12-20,KW,96.9000348310693
2011-12-20,MX,106.5328794258275
2011-12-20,MY,93.58330149644183
2011-12-20,PH,95.33265245716991
2011-12-20,PL,119.60740442520455
2011-12-20,RO,112.43366630580367
2011-12-20,RU,106.99812819645587
2011-12-20,TH,94.26314701185892
2011-12-20,TR,127.27286510066646
2011-12-20,TW,95.38371389694112
2011-12-20,ZA,112.67781896653901
2011-12-21,CO,94.51382672204204
2011-12-21,AR,112.91491285390316
2011-12-21,BR,107.15666313985508
2011-12-21,CZ,107.42966702426126
2011-12-21,HU,123.51441479731595
2011-12-21,ID,96.37878546795993
2011-12-21,IL,100.55146559741574
2011-12-21,IN,113.7906193464438
2011-12-21,KR,99.61166440164077
2011-12-21,KW,96.72587948450017
2011-12-21,MX,106.68488340156514
2011-12-21,MY,93.25994856257171
2011-12-21,PH,95.01345828645206
2011-12-21,PL,119.7315503085411
2011-12-21,RO,112.33984646237893
2011-12-21,RU,105.86595126176294
2011-12-21,TH,94.17225168110586
2011-12-21,TR,126.61326887404157
2011-12-21,TW,95.20951471796774
2011-12-21,ZA,111.59495871360276
2011-12-22,CO,94.69188887747465
2011-12-22,AR,112.88274917752584
2011-12-22,BR,107.19202437460575
2011-12-22,CZ,107.51667435156575
2011-12-22,HU,125.24406484809046
2011-12-22,ID,96.26232900387294
2011-12-22,IL,100.70129665484664
2011-12-22,IN,113.67122829136471
2011-12-22,KR,100.142111250639
2011-12-22,KW,96.83037269244166
2011-12-22,MX,106.30018283798877
2011-12-22,MY,93.08211327889764
2011-12-22,PH,95.084456355605
2011-12-22,PL,119.21518760056166
2011-12-22,RO,112.23567408450734
2011-12-22,RU,105.01690357452966
2011-12-22,TH,94.14198837255316
2011-12-22,TR,126.96964997412354
2011-12-22,TW,95.32084121429641
2011-12-22,ZA,111.22881015341564
2011-12-23,CO,94.30005429917378
2011-12-23,AR,112.94739420560343
2011-12-23,BR,107.18069277586662
2011-12-23,CZ,108.33154006856027
2011-12-23,HU,125.32783138354961
2011-12-23,ID,96.21700378296735
2011-12-23,IL,100.6282576742834
2011-12-23,IN,114.15816185205034
2011-12-23,KR,99.62391206444357
2011-12-23,KW,96.83037269244166
2011-12-23,MX,106.50451213383934
2011-12-23,MY,92.84629462732589
2011-12-23,PH,94.68653193294621
2011-12-23,PL,119.24475115413587
2011-12-23,RO,112.04537815526689
2011-12-23,RU,104.09898138481456
2011-12-23,TH,94.29130824166052
2011-12-23,TR,127.46430705329624
2011-12-23,TW,95.21894389110628
2011-12-23,ZA,111.2062221822596
2011-12-27,CO,93.96838907559327
2011-12-27,AR,112.98055602222585
2011-12-27,BR,107.2546076019301
2011-12-27,CZ,108.0058784414466
2011-12-27,HU,124.65786759807922
2011-12-27,ID,97.79959796450113
2011-12-27,IL,100.57659271026256
2011-12-27,IN,114.3359438976512
2011-12-27,KR,100.047051078722
2011-12-27,KW,96.83037269244166
2011-12-27,MX,106.78951862478452
2011-12-27,MY,93.40514244776935
2011-12-27,PH,95.27918023363252
2011-12-27,PL,118.17727190473451
2011-12-27,RO,111.78615614141971
2011-12-27,RU,104.27635348198967
2011-12-27,TH,94.6840385907929
2011-12-27,TR,127.68665592341503
2011-12-27,TW,95.29751194964551
2011-12-27,ZA,111.14163257354373
2011-12-28,CO,93.93072208117482
2011-12-28,AR,113.07416606748772
2011-12-28,BR,107.45652374818077
2011-12-28,CZ,108.11112041121062
2011-12-28,HU,125.23012428790045
2011-12-28,ID,97.7348895872472
2011-12-28,IL,101.08171688451483
2011-12-28,IN,114.24926562017312
2011-12-28,KR,100.04917458514288
2011-12-28,KW,96.79554162312782
2011-12-28,MX,107.8070179292848
2011-12-28,MY,93.15554906717416
2011-12-28,PH,95.71227825130505
2011-12-28,PL,117.88261831383235
2011-12-28,RO,111.64704395978995
2011-12-28,RU,105.5331506259265
2011-12-28,TH,94.98413593089231
2011-12-28,TR,127.68408598952088
2011-12-28,TW,95.27789901798887
2011-12-28,ZA,110.45515170588229
2011-12-29,CO,94.82885976626896
2011-12-29,AR,113.24402765108788
2011-12-29,BR,108.42987281667027
2011-12-29,CZ,110.04512567642941
2011-12-29,HU,128.55829546194028
2011-12-29,ID,97.77984906436556
2011-12-29,IL,101.47108066282343
2011-12-29,IN,114.58373897631122
2011-12-29,KR,99.97487834689828
2011-12-29,KW,97.02194357366771
2011-12-29,MX,107.6887926148222
2011-12-29,MY,93.5837724273486
2011-12-29,PH,95.44274463406217
2011-12-29,PL,120.83711498994909
2011-12-29,RO,113.67757099574014
2011-12-29,RU,107.43718606367332
2011-12-29,TH,95.70726005599238
2011-12-29,TR,128.5261093345037
2011-12-29,TW,95.15987557641677
2011-12-29,ZA,111.07869142351903
2012-01-03,CO,95.03333773596904
2012-01-03,AR,113.24377783003273
2012-01-03,BR,106.80266876995357
2012-01-03,CZ,108.05431438154918
2012-01-03,HU,129.2901898021347
2012-01-03,ID,98.1157655494974
2012-01-03,IL,101.61319258601111
2012-01-03,IN,114.72953178719348
2012-01-03,KR,99.50014435005117
2012-01-03,KW,96.8826192964124
2012-01-03,MX,106.38906958905274
2012-01-03,MY,92.40444370403641
2012-01-03,PH,95.2001125694359
2012-01-03,PL,120.57384856446677
2012-01-03,RO,113.00434976718716
2012-01-03,RU,105.85165227627746
2012-01-03,TH,94.68385488477024
2012-01-03,TR,126.54283663877783
2012-01-03,TW,95.23156747568491
2012-01-03,ZA,109.84008588333545
2012-01-04,CO,93.6792826638881
2012-01-04,AR,113.2115333786259
2012-01-04,BR,105.72810535426318
2012-01-04,CZ,108.91373481333741
2012-01-04,HU,131.78593132998637
2012-01-04,ID,97.1917604988871
2012-01-04,IL,102.71292965632817
2012-01-04,IN,114.31850111461242
2012-01-04,KR,99.647007155126
2012-01-04,KW,96.760710553814
2012-01-04,MX,105.92405413003489
2012-01-04,MY,92.33218524302684
2012-01-04,PH,95.43655584023718
2012-01-04,PL,121.59742085173895
2012-01-04,RO,113.65928378851
2012-01-04,RU,106.1236863911431
2012-01-04,TH,94.95483030291678
2012-01-04,TR,125.99410009668806
2012-01-04,TW,95.22162581330942
2012-01-04,ZA,110.75141106701598
2012-01-05,CO,92.85843569461362
2012-01-05,AR,113.27761520558595
2012-01-05,BR,105.98633191622355
2012-01-05,CZ,110.55100972895634
2012-01-05,HU,133.29722957174175
2012-01-05,ID,97.71200299152939
2012-01-05,IL,102.498497430593
2012-01-05,IN,114.30836935442979
2012-01-05,KR,100.01896570899977
2012-01-05,KW,96.91745036572622
2012-01-05,MX,105.75163032916772
2012-01-05,MY,92.6415868487835
2012-01-05,PH,95.98206002981983
2012-01-05,PL,123.13118362228228
2012-01-05,RO,115.15117254371647
2012-01-05,RU,106.7374892628421
2012-01-05,TH,95.25699057130343
2012-01-05,TR,126.66172602972323
2012-01-05,TW,95.11213861884339
2012-01-05,ZA,111.5179579820141
2012-01-06,CO,92.18336488555593
2012-01-06,AR,113.40969943071872
2012-01-06,BR,106.324332727047
2012-01-06,CZ,110.76564313080326
2012-01-06,HU,132.90904597106612
2012-01-06,ID,96.74048615165269
2012-01-06,IL,102.21233049180466
2012-01-06,IN,113.87623282797858
2012-01-06,KR,100.48040565372673
2012-01-06,KW,96.91745036572622
2012-01-06,MX,105.8634036264037
2012-01-06,MY,92.52238246300396
2012-01-06,PH,96.03644217802093
2012-01-06,PL,123.44856222233756
2012-01-06,RO,115.84251070755147
2012-01-06,RU,106.5973332008674
2012-01-06,TH,95.40580148438079
2012-01-06,TR,126.00707580215919
2012-01-06,TW,95.06637930378558
2012-01-06,ZA,111.15687741053026
2012-01-09,CO,92.18483243079302
2012-01-09,AR,113.63898577694209
2012-01-09,BR,106.51659959841166
2012-01-09,CZ,111.04142909671953
2012-01-09,HU,132.07805709115837
2012-01-09,ID,97.20114701255159
2012-01-09,IL,102.25270954920789
2012-01-09,IN,113.3961394473182
2012-01-09,KR,100.46286779137918
2012-01-09,KW,97.30059212817832
2012-01-09,MX,105.93438352440015
2012-01-09,MY,92.8181270724639
2012-01-09,PH,96.21561461634191
2012-01-09,PL,123.4953098106109
2012-01-09,RO,116.55496259295572
2012-01-09,RU,106.43618040058828
2012-01-09,TH,95.7088110166755
2012-01-09,TR,125.89619591144525
2012-01-09,TW,94.94072826166858
2012-01-09,ZA,111.03446913499515
