date,sector,compra,compra_pc,venda,venda_pc,net,net_pc
2007-06-14,Bancos,965794,69.16,841397,60.25,124397,8.909999999999997
2007-06-14,DTVM'S e Corretoras de Valores,610,0.04,4899,0.35,-4289,-0.31
2007-06-14,Invest Institucional Nacional,272205,19.49,199923,14.32,72282,5.169999999999998
2007-06-14,Investidores Não Residentes,154573,11.07,332752,23.83,-178179,-12.759999999999998
2007-06-14,Pessoa Jurídica Não Financeira,3249,0.23,17460,1.25,-14211,-1.02
2007-06-15,Bancos,960968,68.87,836394,59.94,124574,8.930000000000007
2007-06-15,DTVM'S e Corretoras de Valores,610,0.04,4899,0.35,-4289,-0.31
2007-06-15,Invest Institucional Nacional,274667,19.68,202500,14.51,72167,5.17
2007-06-15,Investidores Não Residentes,155818,11.17,334059,23.94,-178241,-12.770000000000001
2007-06-15,Pessoa Jurídica Não Financeira,3249,0.23,17460,1.25,-14211,-1.02
2007-06-18,Bancos,981408,69.25,856747,60.45,124661,8.799999999999997
2007-06-18,DTVM'S e Corretoras de Valores,610,0.04,4899,0.35,-4289,-0.31
2007-06-18,Invest Institucional Nacional,274885,19.4,202708,14.3,72177,5.099999999999998
2007-06-18,Investidores Não Residentes,157021,11.08,335359,23.66,-178338,-12.58
2007-06-18,Pessoa Jurídica Não Financeira,3249,0.23,17460,1.23,-14211,-1
2007-06-19,Bancos,1009310,69.35,884505,60.77,124805,8.579999999999991
2007-06-19,DTVM'S e Corretoras de Valores,610,0.04,4899,0.34,-4289,-0.30000000000000004
2007-06-19,Invest Institucional Nacional,280219,19.25,207933,14.29,72286,4.960000000000001
2007-06-19,Investidores Não Residentes,161997,11.13,340588,23.4,-178591,-12.269999999999998
2007-06-19,Pessoa Jurídica Não Financeira,3249,0.22,17460,1.2,-14211,-0.98
2007-06-20,Bancos,1028135,69.49,901641,60.94,126494,8.549999999999997
2007-06-20,DTVM'S e Corretoras de Valores,610,0.04,4899,0.33,-4289,-0.29000000000000004
2007-06-20,Invest Institucional Nacional,280004,18.93,207646,14.03,72358,4.9
2007-06-20,Investidores Não Residentes,167506,11.32,347858,23.51,-180352,-12.190000000000001
2007-06-20,Pessoa Jurídica Não Financeira,3249,0.22,17460,1.18,-14211,-0.96
2007-06-21,Bancos,1045785,69.55,918932,61.11,126853,8.439999999999998
2007-06-21,DTVM'S e Corretoras de Valores,610,0.04,4899,0.33,-4289,-0.29000000000000004
2007-06-21,Invest Institucional Nacional,282472,18.79,210195,13.98,72277,4.809999999999999
2007-06-21,Investidores Não Residentes,171556,11.41,352186,23.42,-180630,-12.010000000000002
2007-06-21,Pessoa Jurídica Não Financeira,3249,0.22,17460,1.16,-14211,-0.94
2007-06-22,Bancos,1054539,69.43,926922,61.03,127617,8.400000000000006
2007-06-22,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-22,Invest Institucional Nacional,282645,18.61,210682,13.87,71963,4.74
2007-06-22,Investidores Não Residentes,177736,11.7,358816,23.63,-181080,-11.93
2007-06-22,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.15,-14211,-0.94
2007-06-25,Bancos,1080315,69.86,952446,61.59,127869,8.269999999999996
2007-06-25,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-25,Invest Institucional Nacional,282203,18.25,210434,13.61,71769,4.640000000000001
2007-06-25,Investidores Não Residentes,180012,11.64,361150,23.35,-181138,-11.71
2007-06-25,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.13,-14211,-0.9199999999999999
2007-06-26,Bancos,1061874,69.26,934115,60.93,127759,8.330000000000005
2007-06-26,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-26,Invest Institucional Nacional,287022,18.72,215157,14.03,71865,4.6899999999999995
2007-06-26,Investidores Não Residentes,180329,11.76,361453,23.58,-181124,-11.819999999999999
2007-06-26,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.14,-14211,-0.9299999999999999
2007-06-27,Bancos,1052846,68.77,924972,60.42,127874,8.349999999999994
2007-06-27,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-27,Invest Institucional Nacional,291874,19.07,220182,14.38,71692,4.6899999999999995
2007-06-27,Investidores Não Residentes,182346,11.91,363412,23.74,-181066,-11.829999999999998
2007-06-27,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.14,-14211,-0.9299999999999999
2007-06-28,Bancos,1053691,68.67,925630,60.32,128061,8.350000000000001
2007-06-28,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-28,Invest Institucional Nacional,294249,19.18,222676,14.51,71573,4.67
2007-06-28,Investidores Não Residentes,182646,11.9,363780,23.71,-181134,-11.81
2007-06-28,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.14,-14211,-0.9299999999999999
2007-06-29,Bancos,1068180,68.8,940214,60.55,127966,8.25
2007-06-29,DTVM'S e Corretoras de Valores,610,0.04,4899,0.32,-4289,-0.28
2007-06-29,Invest Institucional Nacional,294064,18.94,222452,14.33,71612,4.610000000000001
2007-06-29,Investidores Não Residentes,186576,12.02,367654,23.68,-181078,-11.66
2007-06-29,Pessoa Jurídica Não Financeira,3249,0.21,17460,1.12,-14211,-0.9100000000000001
2007-07-02,Bancos,978738,75.85,738333,57.22,240405,18.629999999999995
2007-07-02,DTVM'S e Corretoras de Valores,430,0.03,4899,0.38,-4469,-0.35
2007-07-02,Invest Institucional Nacional,198302,15.37,193875,15.03,4427,0.33999999999999986
2007-07-02,Investidores Não Residentes,112710,8.74,336173,26.05,-223463,-17.310000000000002
2007-07-02,Pessoa Jurídica Não Financeira,100,0.01,17000,1.32,-16900,-1.31
2007-07-03,Bancos,995142,76.13,754436,57.72,240706,18.409999999999997
2007-07-03,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-03,Invest Institucional Nacional,198301,15.17,194008,14.84,4293,0.33000000000000007
2007-07-03,Investidores Não Residentes,113150,8.66,336780,25.76,-223630,-17.1
2007-07-03,Pessoa Jurídica Não Financeira,100,0.01,17000,1.3,-16900,-1.29
2007-07-04,Bancos,1008589,76.03,767756,57.88,240833,18.15
2007-07-04,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-04,Invest Institucional Nacional,202380,15.26,198081,14.93,4299,0.33000000000000007
2007-07-04,Investidores Não Residentes,114540,8.63,338274,25.5,-223734,-16.869999999999997
2007-07-04,Pessoa Jurídica Não Financeira,571,0.04,17500,1.32,-16929,-1.28
2007-07-05,Bancos,992595,75.86,751464,57.43,241131,18.43
2007-07-05,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-05,Invest Institucional Nacional,200740,15.34,196513,15.02,4227,0.3200000000000003
2007-07-05,Investidores Não Residentes,114101,8.72,338061,25.84,-223960,-17.119999999999997
2007-07-05,Pessoa Jurídica Não Financeira,571,0.04,17500,1.34,-16929,-1.3
2007-07-06,Bancos,988499,75.65,747326,57.19,241173,18.460000000000008
2007-07-06,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-06,Invest Institucional Nacional,203028,15.54,198806,15.22,4222,0.3199999999999985
2007-07-06,Investidores Não Residentes,114101,8.73,338098,25.88,-223997,-17.15
2007-07-06,Pessoa Jurídica Não Financeira,571,0.04,17500,1.34,-16929,-1.3
2007-07-10,Bancos,986229,75.54,741079,56.76,245150,18.78000000000001
2007-07-10,DTVM'S e Corretoras de Valores,430,0.03,4899,0.38,-4469,-0.35
2007-07-10,Invest Institucional Nacional,203249,15.57,202002,15.47,1247,0.09999999999999964
2007-07-10,Investidores Não Residentes,115601,8.85,340609,26.09,-225008,-17.240000000000002
2007-07-10,Pessoa Jurídica Não Financeira,100,0.01,17020,1.3,-16920,-1.29
2007-07-11,Bancos,985890,75.34,740691,56.6,245199,18.740000000000002
2007-07-11,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-11,Invest Institucional Nacional,205455,15.7,204311,15.61,1144,0.08999999999999986
2007-07-11,Investidores Não Residentes,116769,8.92,341723,26.11,-224954,-17.189999999999998
2007-07-11,Pessoa Jurídica Não Financeira,100,0.01,17020,1.3,-16920,-1.29
2007-07-12,Bancos,980705,74.9,735231,56.15,245474,18.750000000000007
2007-07-12,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-12,Invest Institucional Nacional,210430,16.07,209579,16.01,851,0.05999999999999872
2007-07-12,Investidores Não Residentes,117772,8.99,342708,26.17,-224936,-17.18
2007-07-12,Pessoa Jurídica Não Financeira,100,0.01,17020,1.3,-16920,-1.29
2007-07-13,Bancos,985313,74.75,739852,56.13,245461,18.619999999999997
2007-07-13,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-13,Invest Institucional Nacional,211408,16.04,210585,15.98,823,0.05999999999999872
2007-07-13,Investidores Não Residentes,120872,9.17,345767,26.23,-224895,-17.060000000000002
2007-07-13,Pessoa Jurídica Não Financeira,100,0.01,17020,1.29,-16920,-1.28
2007-07-16,Bancos,980178,74.47,734604,55.81,245574,18.659999999999997
2007-07-16,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-16,Invest Institucional Nacional,215110,16.34,214465,16.29,645,0.05000000000000071
2007-07-16,Investidores Não Residentes,119962,9.11,344869,26.2,-224907,-17.09
2007-07-16,Pessoa Jurídica Não Financeira,600,0.05,17443,1.33,-16843,-1.28
2007-07-17,Bancos,983815,73.86,738105,55.41,245710,18.450000000000003
2007-07-17,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-17,Invest Institucional Nacional,227558,17.08,227045,17.05,513,0.029999999999997584
2007-07-17,Investidores Não Residentes,119812,8.99,344713,25.88,-224901,-16.89
2007-07-17,Pessoa Jurídica Não Financeira,400,0.03,17253,1.3,-16853,-1.27
2007-07-18,Bancos,986348,73.47,740494,55.16,245854,18.310000000000002
2007-07-18,DTVM'S e Corretoras de Valores,430,0.03,4899,0.36,-4469,-0.32999999999999996
2007-07-18,Invest Institucional Nacional,233046,17.36,232728,17.33,318,0.030000000000001137
2007-07-18,Investidores Não Residentes,122337,9.11,347187,25.86,-224850,-16.75
2007-07-18,Pessoa Jurídica Não Financeira,400,0.03,17253,1.29,-16853,-1.26
2007-07-19,Bancos,981892,73.25,735923,54.9,245969,18.35
2007-07-19,DTVM'S e Corretoras de Valores,430,0.03,4899,0.37,-4469,-0.33999999999999997
2007-07-19,Invest Institucional Nacional,234205,17.47,233949,17.45,256,0.019999999999999574
2007-07-19,Investidores Não Residentes,123449,9.21,348352,25.99,-224903,-16.779999999999998
2007-07-19,Pessoa Jurídica Não Financeira,400,0.03,17253,1.29,-16853,-1.26
2007-07-20,Bancos,1005216,73.18,759093,55.26,246123,17.92000000000001
2007-07-20,DTVM'S e Corretoras de Valores,430,0.03,4899,0.36,-4469,-0.32999999999999996
2007-07-20,Invest Institucional Nacional,240031,17.47,239930,17.47,101,0
2007-07-20,Investidores Não Residentes,127631,9.29,352533,25.66,-224902,-16.37
2007-07-20,Pessoa Jurídica Não Financeira,400,0.03,17253,1.26,-16853,-1.23
2007-07-23,Bancos,1004238,73,758028,55.1,246210,17.9
2007-07-23,DTVM'S e Corretoras de Valores,430,0.03,4899,0.36,-4469,-0.32999999999999996
2007-07-23,Invest Institucional Nacional,240553,17.49,240515,17.48,38,0.00999999999999801
2007-07-23,Investidores Não Residentes,130131,9.46,355057,25.81,-224926,-16.349999999999998
2007-07-23,Pessoa Jurídica Não Financeira,400,0.03,17253,1.25,-16853,-1.22
2007-07-24,Bancos,1004067,72.59,757862,54.79,246205,17.800000000000004
2007-07-24,DTVM'S e Corretoras de Valores,430,0.03,4899,0.35,-4469,-0.31999999999999995
2007-07-24,Invest Institucional Nacional,248515,17.97,248436,17.96,79,0.00999999999999801
2007-07-24,Investidores Não Residentes,129722,9.38,354684,25.64,-224962,-16.259999999999998
2007-07-24,Pessoa Jurídica Não Financeira,400,0.03,17253,1.25,-16853,-1.22
2007-07-25,Bancos,994602,72.01,748482,54.19,246120,17.820000000000007
2007-07-25,DTVM'S e Corretoras de Valores,430,0.03,4899,0.35,-4469,-0.31999999999999995
2007-07-25,Invest Institucional Nacional,254737,18.44,254648,18.44,89,0
2007-07-25,Investidores Não Residentes,131025,9.49,355912,25.77,-224887,-16.28
2007-07-25,Pessoa Jurídica Não Financeira,400,0.03,17253,1.25,-16853,-1.22
2007-07-26,Bancos,990866,71.78,744825,53.96,246041,17.82
2007-07-26,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-07-26,Invest Institucional Nacional,254750,18.45,254627,18.45,123,0
2007-07-26,Investidores Não Residentes,133967,9.7,358792,25.99,-224825,-16.29
2007-07-26,Pessoa Jurídica Não Financeira,400,0.03,17253,1.25,-16853,-1.22
2007-07-27,Bancos,1000124,70.99,754552,53.56,245572,17.429999999999993
2007-07-27,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-07-27,Invest Institucional Nacional,264842,18.8,264236,18.75,606,0.05000000000000071
2007-07-27,Investidores Não Residentes,143119,10.16,367958,26.12,-224839,-15.96
2007-07-27,Pessoa Jurídica Não Financeira,400,0.03,17253,1.22,-16853,-1.19
2007-07-30,Bancos,1003855,70.25,758620,53.09,245235,17.159999999999997
2007-07-30,DTVM'S e Corretoras de Valores,413,0.03,4899,0.34,-4486,-0.31000000000000005
2007-07-30,Invest Institucional Nacional,270121,18.9,269616,18.87,505,0.029999999999997584
2007-07-30,Investidores Não Residentes,152216,10.65,377137,26.39,-224921,-15.74
2007-07-30,Pessoa Jurídica Não Financeira,2350,0.16,18683,1.31,-16333,-1.1500000000000001
2007-07-31,Bancos,995827,69.94,750433,52.7,245394,17.239999999999995
2007-07-31,DTVM'S e Corretoras de Valores,413,0.03,4899,0.34,-4486,-0.31000000000000005
2007-07-31,Invest Institucional Nacional,271458,19.06,271066,19.04,392,0.019999999999999574
2007-07-31,Investidores Não Residentes,153878,10.81,378845,26.61,-224967,-15.799999999999999
2007-07-31,Pessoa Jurídica Não Financeira,2350,0.17,18683,1.31,-16333,-1.1400000000000001
2007-08-01,Bancos,911804,70.02,719376,55.24,192428,14.779999999999994
2007-08-01,DTVM'S e Corretoras de Valores,413,0.03,4899,0.38,-4486,-0.35
2007-08-01,Invest Institucional Nacional,246015,18.89,215632,16.56,30383,2.330000000000002
2007-08-01,Investidores Não Residentes,141096,10.83,344184,26.43,-203088,-15.6
2007-08-01,Pessoa Jurídica Não Financeira,2900,0.22,18137,1.39,-15237,-1.17
2007-08-02,Bancos,923811,70.25,731052,55.59,192759,14.659999999999997
2007-08-02,DTVM'S e Corretoras de Valores,413,0.03,4899,0.37,-4486,-0.33999999999999997
2007-08-02,Invest Institucional Nacional,246182,18.72,216073,16.43,30109,2.289999999999999
2007-08-02,Investidores Não Residentes,141664,10.77,344809,26.22,-203145,-15.45
2007-08-02,Pessoa Jurídica Não Financeira,2900,0.22,18137,1.38,-15237,-1.16
2007-08-03,Bancos,932114,70.75,738952,56.09,193162,14.659999999999997
2007-08-03,DTVM'S e Corretoras de Valores,413,0.03,4899,0.37,-4486,-0.33999999999999997
2007-08-03,Invest Institucional Nacional,239587,18.19,209797,15.92,29790,2.2700000000000014
2007-08-03,Investidores Não Residentes,142480,10.81,345709,26.24,-203229,-15.429999999999998
2007-08-03,Pessoa Jurídica Não Financeira,2900,0.22,18137,1.38,-15237,-1.16
2007-08-06,Bancos,938765,70.82,745693,56.25,193072,14.569999999999993
2007-08-06,DTVM'S e Corretoras de Valores,413,0.03,4899,0.37,-4486,-0.33999999999999997
2007-08-06,Invest Institucional Nacional,241706,18.23,211917,15.99,29789,2.24
2007-08-06,Investidores Não Residentes,141826,10.7,344964,26.02,-203138,-15.32
2007-08-06,Pessoa Jurídica Não Financeira,2900,0.22,18137,1.37,-15237,-1.1500000000000001
2007-08-07,Bancos,951521,70.72,758449,56.37,193072,14.350000000000001
2007-08-07,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-07,Invest Institucional Nacional,249095,18.51,219407,16.31,29688,2.200000000000003
2007-08-07,Investidores Não Residentes,141612,10.52,344649,25.61,-203037,-15.09
2007-08-07,Pessoa Jurídica Não Financeira,2900,0.22,18137,1.35,-15237,-1.1300000000000001
2007-08-08,Bancos,954793,70.7,761905,56.41,192888,14.290000000000006
2007-08-08,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-08,Invest Institucional Nacional,248771,18.42,218905,16.21,29866,2.210000000000001
2007-08-08,Investidores Não Residentes,142342,10.54,345314,25.57,-202972,-15.030000000000001
2007-08-08,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.45,-15296,-1.14
2007-08-09,Bancos,973632,71.33,780838,57.21,192794,14.119999999999997
2007-08-09,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-09,Invest Institucional Nacional,249314,18.27,219454,16.08,29860,2.1900000000000013
2007-08-09,Investidores Não Residentes,137291,10.06,340163,24.92,-202872,-14.860000000000001
2007-08-09,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.43,-15296,-1.1199999999999999
2007-08-10,Bancos,972836,70.82,779974,56.78,192862,14.039999999999992
2007-08-10,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-10,Invest Institucional Nacional,249391,18.16,223318,16.26,26073,1.8999999999999986
2007-08-10,Investidores Não Residentes,146729,10.68,345882,25.18,-199153,-14.5
2007-08-10,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.42,-15296,-1.1099999999999999
2007-08-13,Bancos,962656,70.57,769799,56.44,192857,14.129999999999995
2007-08-13,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-13,Invest Institucional Nacional,250829,18.39,224828,16.48,26001,1.9100000000000001
2007-08-13,Investidores Não Residentes,145899,10.7,344975,25.29,-199076,-14.59
2007-08-13,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.43,-15296,-1.1199999999999999
2007-08-14,Bancos,939884,69.82,747131,55.5,192753,14.319999999999993
2007-08-14,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-14,Invest Institucional Nacional,254574,18.91,228585,16.98,25989,1.9299999999999997
2007-08-14,Investidores Não Residentes,147133,10.93,346093,25.71,-198960,-14.780000000000001
2007-08-14,Pessoa Jurídica Não Financeira,4241,0.32,19537,1.45,-15296,-1.13
2007-08-15,Bancos,952654,70.02,760030,55.86,192624,14.159999999999997
2007-08-15,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-15,Invest Institucional Nacional,256003,18.82,230185,16.92,25818,1.8999999999999986
2007-08-15,Investidores Não Residentes,147264,10.82,345924,25.42,-198660,-14.600000000000001
2007-08-15,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.44,-15296,-1.13
2007-08-16,Bancos,950810,69.56,758781,55.51,192029,14.050000000000004
2007-08-16,DTVM'S e Corretoras de Valores,413,0.03,4899,0.36,-4486,-0.32999999999999996
2007-08-16,Invest Institucional Nacional,253476,18.54,227387,16.64,26089,1.8999999999999986
2007-08-16,Investidores Não Residentes,157975,11.56,356311,26.07,-198336,-14.51
2007-08-16,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.43,-15296,-1.1199999999999999
2007-08-17,Bancos,959129,69.23,767811,55.42,191318,13.810000000000002
2007-08-17,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-17,Invest Institucional Nacional,261598,18.88,235290,16.98,26308,1.8999999999999986
2007-08-17,Investidores Não Residentes,159983,11.55,357827,25.83,-197844,-14.279999999999998
2007-08-17,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.41,-15296,-1.0999999999999999
2007-08-20,Bancos,961489,69.22,768604,55.33,192885,13.89
2007-08-20,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-20,Invest Institucional Nacional,260833,18.78,234522,16.88,26311,1.9000000000000021
2007-08-20,Investidores Não Residentes,162049,11.67,361463,26.02,-199414,-14.35
2007-08-20,Pessoa Jurídica Não Financeira,4241,0.31,19537,1.41,-15296,-1.0999999999999999
2007-08-21,Bancos,968143,69.57,775412,55.72,192731,13.849999999999994
2007-08-21,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-21,Invest Institucional Nacional,256336,18.42,230084,16.53,26252,1.8900000000000006
2007-08-21,Investidores Não Residentes,162418,11.67,361619,25.99,-199201,-14.319999999999999
2007-08-21,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.4,-15296,-1.0999999999999999
2007-08-22,Bancos,977110,69.75,784805,56.03,192305,13.719999999999999
2007-08-22,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-22,Invest Institucional Nacional,257377,18.37,231015,16.49,26362,1.8800000000000026
2007-08-22,Investidores Não Residentes,161649,11.54,360534,25.74,-198885,-14.2
2007-08-22,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.39,-15296,-1.0899999999999999
2007-08-23,Bancos,999556,70.38,803717,56.59,195839,13.789999999999992
2007-08-23,DTVM'S e Corretoras de Valores,413,0.03,4899,0.34,-4486,-0.31000000000000005
2007-08-23,Invest Institucional Nacional,251791,17.73,229348,16.15,22443,1.5800000000000018
2007-08-23,Investidores Não Residentes,164216,11.56,362716,25.54,-198500,-13.979999999999999
2007-08-23,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.38,-15296,-1.0799999999999998
2007-08-24,Bancos,996999,70.49,801494,56.67,195505,13.819999999999993
2007-08-24,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-24,Invest Institucional Nacional,248834,17.59,226375,16.01,22459,1.5799999999999983
2007-08-24,Investidores Não Residentes,163850,11.58,362032,25.6,-198182,-14.020000000000001
2007-08-24,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.38,-15296,-1.0799999999999998
2007-08-27,Bancos,986622,70.52,791158,56.55,195464,13.969999999999999
2007-08-27,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-27,Invest Institucional Nacional,240423,17.18,217990,15.58,22433,1.5999999999999996
2007-08-27,Investidores Não Residentes,167427,11.97,365542,26.13,-198115,-14.159999999999998
2007-08-27,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.4,-15296,-1.0999999999999999
2007-08-28,Bancos,989112,70.55,793900,56.63,195212,13.919999999999995
2007-08-28,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-28,Invest Institucional Nacional,240970,17.19,218447,15.58,22523,1.6100000000000012
2007-08-28,Investidores Não Residentes,167207,11.93,365160,26.05,-197953,-14.120000000000001
2007-08-28,Pessoa Jurídica Não Financeira,4241,0.3,19537,1.39,-15296,-1.0899999999999999
2007-08-29,Bancos,965890,69.5,770856,55.47,195034,14.030000000000001
2007-08-29,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-29,Invest Institucional Nacional,249829,17.98,227204,16.35,22625,1.629999999999999
2007-08-29,Investidores Não Residentes,170468,12.27,368268,26.5,-197800,-14.23
2007-08-29,Pessoa Jurídica Não Financeira,3191,0.23,18564,1.34,-15373,-1.11
2007-08-30,Bancos,946730,67.71,778234,55.66,168496,12.049999999999997
2007-08-30,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-30,Invest Institucional Nacional,277525,19.85,228128,16.32,49397,3.530000000000001
2007-08-30,Investidores Não Residentes,170266,12.18,368300,26.34,-198034,-14.16
2007-08-30,Pessoa Jurídica Não Financeira,3191,0.23,18564,1.33,-15373,-1.1
2007-08-31,Bancos,940825,67.25,777658,55.59,163167,11.659999999999997
2007-08-31,DTVM'S e Corretoras de Valores,413,0.03,4899,0.35,-4486,-0.31999999999999995
2007-08-31,Invest Institucional Nacional,282546,20.2,227956,16.29,54590,3.91
2007-08-31,Investidores Não Residentes,172066,12.3,369964,26.44,-197898,-14.14
2007-08-31,Pessoa Jurídica Não Financeira,3191,0.23,18564,1.33,-15373,-1.1
2007-09-03,Bancos,783957,68.74,652232,57.19,131725,11.549999999999997
2007-09-03,DTVM'S e Corretoras de Valores,413,0.04,4899,0.43,-4486,-0.39
2007-09-03,Invest Institucional Nacional,188285,16.51,191867,16.82,-3582,-0.3099999999999987
2007-09-03,Investidores Não Residentes,165988,14.55,279495,24.51,-113507,-9.96
2007-09-03,Pessoa Jurídica Não Financeira,1850,0.16,12000,1.05,-10150,-0.89
2007-09-04,Bancos,783574,68.48,652021,56.98,131553,11.500000000000007
2007-09-04,DTVM'S e Corretoras de Valores,413,0.04,4899,0.43,-4486,-0.39
